"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 2007","Total Ton-Mile in 2007","Total M$ in 2007"
"Kentucky","New Mexico","Truck","32.7108","44.56501943","89.9309"
"Kentucky","New York","Truck","621.2683","439.531566639999","2563.6384"
"Kentucky","North Carolina","Truck","996.229299999999","468.03913335","2587.1158"
"Kentucky","North Dakota","Truck","13.3872","15.06475966","33.081"
"Kentucky","Ohio","Truck","6199.7216","1470.80129609","13672.3316"
"Kentucky","Oklahoma","Truck","202.4354","152.74890174","542.2721"
"Kentucky","Oregon","Truck","65.3847","156.25945006","368.2045"
"Kentucky","Pennsylvania","Truck","1485.3375","813.91072438","4213.6261"
"Kentucky","Rhode Island","Truck","31.3501","29.21783568","105.1822"
"Kentucky","South Carolina","Truck","985.5671","443.5394384","1661.3122"
"Kentucky","South Dakota","Truck","28.5592","28.17470468","64.5728"
"Kentucky","Tennessee","Truck","8143.07909999999","1794.84672005","12328.6621"
"Kentucky","Texas","Truck","1559.9436","1565.36757253","4866.8423"
"Kentucky","Utah","Truck","61.2027","100.3422417","161.7263"
"Kentucky","Vermont","Truck","12.074","11.19610901","29.2962"
"Kentucky","Virginia","Truck","1344.6975","557.15975184","1828.442"
"Kentucky","Washington","Truck","206.0047","492.03329279","1543.3306"
"Kentucky","West Virginia","Truck","3706.4878","1002.16057616","2648.5258"
"Kentucky","Wisconsin","Truck","611.4823","320.65484804","1937.1498"
"Kentucky","Wyoming","Truck","17.5657","24.97995702","77.5109"
"Louisiana","Alabama","Truck","1704.8106","601.53784724","1705.638"
"Louisiana","Alaska","Truck","0.0182","0.07777524","2.9863"
"Louisiana","Arizona","Truck","137.7068","193.76438803","342.6948"
"Louisiana","Arkansas","Truck","2624.6377","991.32681217","2390.4349"
"Louisiana","California","Truck","1578.8537","3079.27852948","2226.2483"
"Louisiana","Colorado","Truck","189.4537","240.73109671","213.2886"
"Louisiana","Connecticut","Truck","141.8779","206.31435815","328.9987"
"Louisiana","Delaware","Truck","43.4361","53.75241723","104.3384"
"Louisiana","Washington DC","Truck","0.2754","0.31196844","1.2445"
"Louisiana","Florida","Truck","1113.0915","809.44035262","1391.0711"
"Louisiana","Georgia","Truck","1607.5886","901.77418867","2023.7814"
"Louisiana","Idaho","Truck","9.7777","20.76122805","6.6754"
"Louisiana","Illinois","Truck","704.0866","596.50790425","890.0897"
"Louisiana","Indiana","Truck","508.0431","438.66116024","572.8879"
"Louisiana","Iowa","Truck","435.322","426.7814068","505.8336"
"Louisiana","Kansas","Truck","286.3935","218.73342656","387.6958"
"Louisiana","Kentucky","Truck","506.150699999999","381.32668968","663.000799999999"
"Louisiana","Louisiana","Truck","169825.6203","11853.16687569","78605.1201"
"Louisiana","Maine","Truck","5.4693","9.64015319","12.4508"
"Louisiana","Maryland","Truck","112.3615","129.77535564","114.133"
"Louisiana","Massachusetts","Truck","172.3226","268.64838875","195.5546"
"Louisiana","Michigan","Truck","327.857","362.08618658","659.210599999998"
"Louisiana","Minnesota","Truck","199.1381","234.04595154","191.6442"
"Louisiana","Mississippi","Truck","12464.4117","3074.85455199","4153.1471"
"Louisiana","Missouri","Truck","533.627","342.21231284","1069.8429"
"Louisiana","Montana","Truck","70.5184","149.11434928","22.165"
"Louisiana","Nebraska","Truck","124.9504","125.54815597","155.0506"
"Louisiana","Nevada","Truck","24.6535","41.91532317","37.9549"
"Louisiana","New Hampshire","Truck","14.2842","23.14731141","44.9477"
"Louisiana","New Jersey","Truck","246.7783","329.55656911","508.9953"
"Louisiana","New Mexico","Truck","106.7895","120.20670121","73.6104"
"Louisiana","New York","Truck","183.6088","256.05805196","265.9241"
"Louisiana","North Carolina","Truck","436.9134","379.25346267","717.486099999999"
"Louisiana","North Dakota","Truck","3.0304","4.51815904","23.3874"
"Louisiana","Ohio","Truck","1004.2355","1033.05757934","1389.4364"
"Louisiana","Oklahoma","Truck","843.5009","456.13248629","1166.9676"
"Louisiana","Oregon","Truck","74.1649","184.92139175","127.518"
"Louisiana","Pennsylvania","Truck","554.976799999999","667.90445568","986.226599999998"
"Louisiana","Rhode Island","Truck","3.0537","4.78964957","8.3666"
"Louisiana","South Carolina","Truck","706.717199999999","514.484633030001","1414.5875"
"Louisiana","South Dakota","Truck","113.0867","141.02226174","81.5058"
"Louisiana","Tennessee","Truck","977.015499999999","561.38551363","1248.9247"
"Louisiana","Texas","Truck","14332.5154","5490.72806979","11998.6986"
"Louisiana","Utah","Truck","93.4801","155.64559896","170.999"
"Louisiana","Vermont","Truck","1.2908","2.1070701","5.882"
"Louisiana","Virginia","Truck","311.6871","304.01614531","692.863599999998"
"Louisiana","Washington","Truck","96.8407000000001","247.22957731","162.1255"
"Louisiana","West Virginia","Truck","131.9105","131.70143628","239.8919"
"Louisiana","Wisconsin","Truck","381.4415","412.61156813","484.4946"
"Louisiana","Wyoming","Truck","35.0439","54.84660962","63.5071"
"Maine","Alabama","Truck","41.2692","58.31766544","145.1631"
"Maine","Alaska","Truck","0","0","0"
"Maine","Arizona","Truck","10.0024","28.36532357","88.9281"
"Maine","Arkansas","Truck","18.0132","30.2405715","38.0057"
"Maine","California","Truck","39.167","126.18827396","150.3941"
"Maine","Colorado","Truck","9.9552","21.61196062","17.6993"
"Maine","Connecticut","Truck","619.6386","179.20075248","1396.3221"
"Maine","Delaware","Truck","6.5166","3.45552953","4.5848"
"Maine","Washington DC","Truck","2.2064","1.30382333","3.3082"
"Maine","Florida","Truck","95.1492000000001","145.58680976","174.1345"
"Maine","Georgia","Truck","97.4909000000001","124.13181222","133.3686"
"Maine","Idaho","Truck","1.3755","3.85242583","2.9072"
"Maine","Illinois","Truck","213.5846","256.31141659","215.3362"
"Maine","Indiana","Truck","77.6027","86.1551993","145.4912"
"Maine","Iowa","Truck","70.8085","104.73705814","250.9699"
"Maine","Kansas","Truck","9.6375","17.08075537","14.643"
"Maine","Kentucky","Truck","47.2085","54.68990044","124.3348"
"Maine","Louisiana","Truck","3.5697","6.21604747","10.9212"
"Maine","Maine","Truck","42586.279","3021.26991033","21023.5277"
"Maine","Maryland","Truck","137.5167","82.8215763900001","120.7529"
"Maine","Massachusetts","Truck","3846.8435","724.30895669","2413.5978"
"Maine","Michigan","Truck","98.5773","103.46431451","246.5017"
"Maine","Minnesota","Truck","66.4092","108.6630755","108.6883"
"Maine","Mississippi","Truck","16.2987","25.79159079","30.5463"
"Maine","Missouri","Truck","37.5157","57.50306597","39.0504"
"Maine","Montana","Truck","0.6303","1.62369686","3.6103"
"Maine","Nebraska","Truck","3.5311","5.95883961","7.5866"
"Maine","Nevada","Truck","11.0317","33.13930529","18.2338"
"Maine","New Hampshire","Truck","1841.2517","293.52165262","1469.9566"
"Maine","New Jersey","Truck","1193.023","506.3178376","599.6861"
"Maine","New Mexico","Truck","3.4962","8.42720455","6.6229"
"Maine","New York","Truck","1739.742","672.87521259","1338.1535"
"Maine","North Carolina","Truck","202.8462","195.99741506","496.586"
"Maine","North Dakota","Truck","1.2445","2.38823962","1.2995"
"Maine","Ohio","Truck","136.8552","125.78003842","190.0252"
"Maine","Oklahoma","Truck","14.9821","27.40469704","32.362"
"Maine","Oregon","Truck","44.5036","145.70332695","27.789"
"Maine","Pennsylvania","Truck","904.7588","488.34116874","592.6512"
"Maine","Rhode Island","Truck","472.0008","111.25249089","350.6554"
"Maine","South Carolina","Truck","74.1577","82.41298017","109.4816"
"Maine","South Dakota","Truck","2.2726","4.19693454","6.3313"
"Maine","Tennessee","Truck","79.1597","101.66674427","158.1291"
"Maine","Texas","Truck","55.1370000000001","116.79435036","209.1503"
"Maine","Utah","Truck","9.4251","24.11623482","25.5985"
"Maine","Vermont","Truck","296.9373","73.17774625","462.9715"
"Maine","Virginia","Truck","97.772","73.71599422","139.9464"
"Maine","Washington","Truck","24.276","77.76829177","80.5618"
"Maine","West Virginia","Truck","5.502","4.79734499","7.5985"
"Maine","Wisconsin","Truck","157.3868","212.23899484","220.473"
"Maine","Wyoming","Truck","0.4774","1.08924994","1.3281"
"Maryland","Alabama","Truck","126.5177","100.2324744","291.3201"
"Maryland","Alaska","Truck","1.004","4.30870014","15.7135"
"Maryland","Arizona","Truck","23.1145","53.79746658","176.1152"
"Maryland","Arkansas","Truck","130.1403","146.8074328","87.8406"
"Maryland","California","Truck","279.3735","767.67162308","1120.9038"
"Maryland","Colorado","Truck","35.8199","60.68123983","295.4795"
"Maryland","Connecticut","Truck","423.795999999999","126.09924475","1341.2442"
"Maryland","Delaware","Truck","8650.8412","1038.23125539","2907.1108"
"Maryland","Washington DC","Truck","7151.6963","211.41423333","8289.42519999999"
"Maryland","Florida","Truck","385.565999999998","373.6820079","899.240599999998"
"Maryland","Georgia","Truck","469.446599999999","313.54343425","1485.0512"
"Maryland","Idaho","Truck","17.71","41.85978333","39.2402"
"Maryland","Illinois","Truck","651.915","477.86423865","879.0581"
"Maryland","Indiana","Truck","246.2726","150.26991849","558.179499999999"
"Maryland","Iowa","Truck","63.3152","63.82692136","314.2696"
"Maryland","Kansas","Truck","53.7874","62.41620404","223.0867"
"Maryland","Kentucky","Truck","228.9717","138.04746947","447.0274"
"Maryland","Louisiana","Truck","63.5989000000001","77.89397355","180.5197"
"Maryland","Maine","Truck","332.018899999999","190.25753387","247.5134"
"Maryland","Maryland","Truck","118047.611","5118.66311623","78742.3487"
"Maryland","Massachusetts","Truck","729.044999999999","300.10075092","1336.3461"
"Maryland","Michigan","Truck","303.5068","180.78677294","1033.6687"
"Maryland","Minnesota","Truck","39.5472","45.6790265","139.1371"
"Maryland","Mississippi","Truck","66.0637000000001","65.29368072","99.8679"
"Maryland","Missouri","Truck","111.3487","103.1080078","392.057799999999"
"Maryland","Montana","Truck","3.183","6.78774674","6.1011"
"Maryland","Nebraska","Truck","13.9745","17.33482015","20.2853"
"Maryland","Nevada","Truck","44.321","108.8731532","153.9506"
"Maryland","New Hampshire","Truck","137.0922","62.1168529","218.024"
"Maryland","New Jersey","Truck","3921.8326","691.149579910001","5546.4704"
"Maryland","New Mexico","Truck","5.781","10.9069586","19.584"
"Maryland","New York","Truck","2853.9913","795.464049469999","4377.35020000001"
"Maryland","North Carolina","Truck","1128.1231","430.64274693","2688.6574"
"Maryland","North Dakota","Truck","1.3926","2.05599903","6.603"
"Maryland","Ohio","Truck","1188.7113","487.77685615","1891.0192"
"Maryland","Oklahoma","Truck","15.8955","20.65147719","127.1659"
"Maryland","Oregon","Truck","22.6388","64.16750119","277.622"
"Maryland","Pennsylvania","Truck","14306.6079","2340.20250281","14165.5079"
"Maryland","Rhode Island","Truck","67.0936","26.21371531","225.119"
"Maryland","South Carolina","Truck","420.793499999999","217.03556934","704.995599999998"
"Maryland","South Dakota","Truck","2.036","2.83242843","4.7807"
"Maryland","Tennessee","Truck","229.0483","154.7056418","405.335399999999"
"Maryland","Texas","Truck","301.9697","446.50898437","1164.2885"
"Maryland","Utah","Truck","14.8838","31.42752297","61.3648"
"Maryland","Vermont","Truck","25.6441","12.21200915","31.4936"
"Maryland","Virginia","Truck","16210.5639","2260.91708314","15729.4256"
"Maryland","Washington","Truck","38.9187","107.75874787","197.9848"
"Maryland","West Virginia","Truck","2818.9635","802.83980848","858.5036"
"Maryland","Wisconsin","Truck","110.9874","99.53696251","299.8789"
"Maryland","Wyoming","Truck","3.4066","6.31355507","23.1768"
"Massachusetts","Alabama","Truck","89.0480000000001","109.79661128","610.6876"
"Massachusetts","Alaska","Truck","1.0217","4.59627397","3.9993"
"Massachusetts","Arizona","Truck","51.4852","137.57422425","2780.7266"
"Massachusetts","Arkansas","Truck","36.0883","53.5870449","353.9597"
"Massachusetts","California","Truck","313.3428","946.05180626","3156.821"
"Massachusetts","Colorado","Truck","75.2516","149.2844802","290.533"
"Massachusetts","Connecticut","Truck","6186.967","555.91648663","10144.2153"
"Massachusetts","Delaware","Truck","55.7358","18.21973923","421.0379"
"Massachusetts","Washington DC","Truck","17.3583","7.58004312","102.2246"
"Massachusetts","Florida","Truck","264.2158","364.92971334","2029.6895"
"Massachusetts","Georgia","Truck","334.7958","364.798246950001","1145.4683"
"Massachusetts","Idaho","Truck","12.6994","33.49638623","208.3636"
"Massachusetts","Illinois","Truck","470.164199999999","481.13511639","1979.553"
"Massachusetts","Indiana","Truck","190.9282","174.9391466","1059.1493"
"Massachusetts","Iowa","Truck","52.8962","67.9268256","462.6923"
"Massachusetts","Kansas","Truck","33.2021","50.31505789","231.8772"
"Massachusetts","Kentucky","Truck","54.7242000000001","52.35205715","421.5008"
"Massachusetts","Louisiana","Truck","33.6633","52.88361414","279.9861"
"Massachusetts","Maine","Truck","2062.7256","393.81884865","4009.1795"
"Massachusetts","Maryland","Truck","313.3622","130.09011772","1427.6986"
"Massachusetts","Massachusetts","Truck","150806.8062","6471.46297476","113056.0069"
"Massachusetts","Michigan","Truck","274.5483","239.28735601","1482.8933"
"Massachusetts","Minnesota","Truck","132.2284","186.716318","678.9389"
"Massachusetts","Mississippi","Truck","60.8077","82.84456601","278.1225"
"Massachusetts","Missouri","Truck","89.7741000000001","117.37436647","457.1764"
"Massachusetts","Montana","Truck","4.7717","11.47262598","22.9945"
"Massachusetts","Nebraska","Truck","15.6184","23.62615147","208.9473"
"Massachusetts","Nevada","Truck","32.9973","91.58050083","161.1781"
"Massachusetts","New Hampshire","Truck","8121.6025","709.06318415","6808.1516"
"Massachusetts","New Jersey","Truck","1068.2209","251.05433793","3748.2571"
"Massachusetts","New Mexico","Truck","7.1154","15.95768653","45.9668"
"Massachusetts","New York","Truck","3139.123","713.04675397","8948.7158"
"Massachusetts","North Carolina","Truck","241.943800000001","190.32786316","1961.398"
"Massachusetts","North Dakota","Truck","6.1679","10.56376637","46.4201"
"Massachusetts","Ohio","Truck","380.3912","267.61378159","2220.5736"
"Massachusetts","Oklahoma","Truck","136.9451","228.83796718","253.1603"
"Massachusetts","Oregon","Truck","47.2423","146.57525317","449.0934"
"Massachusetts","Pennsylvania","Truck","995.0476","361.71834279","4464.7854"
"Massachusetts","Rhode Island","Truck","3817.0564","234.96264252","5475.7946"
"Massachusetts","South Carolina","Truck","113.3447","105.51132796","1323.8972"
"Massachusetts","South Dakota","Truck","2.3017","3.83896504","23.6802"
"Massachusetts","Tennessee","Truck","194.265","207.21121929","1508.222"
"Massachusetts","Texas","Truck","260.2073","501.65876643","2198.7994"
"Massachusetts","Utah","Truck","40.2299","95.79180338","380.6488"
"Massachusetts","Vermont","Truck","1292.6569","233.39897081","1345.1492"
"Massachusetts","Virginia","Truck","286.9142","156.1995451","1110.4227"
"Massachusetts","Washington","Truck","70.6658","214.70505593","401.7903"
"Massachusetts","West Virginia","Truck","97.1614","66.82239573","128.3018"
"Massachusetts","Wisconsin","Truck","158.1701","179.37593949","952.236499999999"
"Massachusetts","Wyoming","Truck","1.866","3.98965965","3.7986"
"Michigan","Alabama","Truck","1517.4522","1139.48619665","2196.305"
"Michigan","Alaska","Truck","27.9946","107.46198764","256.7648"
"Michigan","Arizona","Truck","194.8693","391.44473579","1097.6034"
"Michigan","Arkansas","Truck","390.1783","327.95211081","1005.994"
"Michigan","California","Truck","1208.4828","2753.22809342","6007.87910000001"
"Michigan","Colorado","Truck","292.9675","370.69273933","826.0297"
"Michigan","Connecticut","Truck","542.6431","427.38071769","459.0735"
"Michigan","Delaware","Truck","197.3728","124.24781648","481.008"
"Michigan","Washington DC","Truck","8.9457","5.26371879","65.6629000000001"
"Michigan","Florida","Truck","627.226999999999","790.755514420001","2343.6736"
"Michigan","Georgia","Truck","3347.60900000001","2501.38115381001","3361.8329"
"Michigan","Idaho","Truck","26.5283","49.24579976","126.8796"
"Michigan","Illinois","Truck","5448.3389","1629.95627141","14562.9095"
"Michigan","Indiana","Truck","8428.4937","2289.53569405","16603.2756"
"Michigan","Iowa","Truck","585.9769","313.07314862","1296.2901"
"Michigan","Kansas","Truck","368.1404","301.12967806","1474.663"
"Michigan","Kentucky","Truck","1813.1352","745.854678320001","5852.3807"
"Michigan","Louisiana","Truck","213.9229","239.50563961","671.850999999999"
"Michigan","Maine","Truck","76.5501","80.74118918","354.4326"
"Michigan","Maryland","Truck","445.8575","269.06205377","1743.5204"
"Michigan","Massachusetts","Truck","464.7731","411.68543695","1566.3143"
"Michigan","Michigan","Truck","245953.2359","19599.14206869","201744.3964"
"Michigan","Minnesota","Truck","821.2419","531.86667064","2555.3696"
"Michigan","Mississippi","Truck","244.6911","221.85898382","812.6224"
"Michigan","Missouri","Truck","1164.7709","719.8644145","4476.30900000001"
"Michigan","Montana","Truck","30.7248","48.9466157","50.0341"
"Michigan","Nebraska","Truck","250.8214","190.91292675","643.3582"
"Michigan","Nevada","Truck","121.8365","248.01035642","695.0348"
"Michigan","New Hampshire","Truck","66.8346","58.58326426","238.7912"
"Michigan","New Jersey","Truck","618.596","431.11616856","1738.2644"
"Michigan","New Mexico","Truck","49.3396","77.85433457","140.056"
"Michigan","New York","Truck","1664.3255","929.84796869","3303.88100000001"
"Michigan","North Carolina","Truck","920.680199999999","672.88709764","3774.93310000001"
"Michigan","North Dakota","Truck","29.3108","27.94044232","93.1974"
"Michigan","Ohio","Truck","16070.5759","3637.81196424","21866.4946"
"Michigan","Oklahoma","Truck","280.4216","275.56700521","1079.9082"
"Michigan","Oregon","Truck","75.4481","175.87909375","452.6121"
"Michigan","Pennsylvania","Truck","2354.0882","1255.07995127","6936.5129"
"Michigan","Rhode Island","Truck","45.7186","37.71765614","86.5281"
"Michigan","South Carolina","Truck","601.369499999999","462.56755661","1899.3993"
"Michigan","South Dakota","Truck","117.4932","97.55446656","161.1437"
"Michigan","Tennessee","Truck","1698.7836","1023.86902586","4800.11"
"Michigan","Texas","Truck","1811.1004","2375.58574834","7790.56050000002"
"Michigan","Utah","Truck","130.4657","212.96705413","630.4902"
"Michigan","Vermont","Truck","107.6013","82.79268755","255.5323"
"Michigan","Virginia","Truck","778.247999999999","523.620381910001","2248.1716"
"Michigan","Washington","Truck","285.7143","651.449739429999","898.710199999999"
"Michigan","West Virginia","Truck","229.5172","91.65990346","311.1509"
"Michigan","Wisconsin","Truck","5042.2648","1862.15687504","4811.0929"
"Michigan","Wyoming","Truck","30.2071","40.96036609","96.4033"
"Minnesota","Alabama","Truck","157.3309","171.6964752","590.1324"
"Minnesota","Alaska","Truck","1.9632","6.13548757","36.9804"
"Minnesota","Arizona","Truck","214.8198","379.63571466","908.8994"
"Minnesota","Arkansas","Truck","222.2039","177.82385098","675.3738"
"Minnesota","California","Truck","1175.0453","2294.16288674","4100.08160000001"
"Minnesota","Colorado","Truck","205.3367","191.44376958","848.455899999999"
"Minnesota","Connecticut","Truck","238.153","323.07498854","805.540099999999"
"Minnesota","Delaware","Truck","11.7443","14.1089874","56.8571"
"Minnesota","Washington DC","Truck","3.069","3.58185366","14.2397"
"Minnesota","Florida","Truck","572.332899999999","913.27681464","1476.202"
"Minnesota","Georgia","Truck","564.263799999999","660.985822059999","3077.8656"
"Minnesota","Idaho","Truck","730.4467","1010.16377727","206.5589"
"Minnesota","Illinois","Truck","2912.5626","1343.90942705","6168.3908"
"Minnesota","Indiana","Truck","1117.7649","677.14444638","2750.2551"
"Minnesota","Iowa","Truck","5183.2645","1508.80121179","6861.4504"
"Minnesota","Kansas","Truck","481.4011","270.31580537","1010.2208"
"Minnesota","Kentucky","Truck","237.192","189.79054412","749.737"
"Minnesota","Louisiana","Truck","109.3867","125.8974734","366.1161"
"Minnesota","Maine","Truck","76.8489","121.39889959","303.0854"
"Minnesota","Maryland","Truck","219.3296","256.81823367","1144.3518"
"Minnesota","Massachusetts","Truck","197.7695","284.32874023","673.2729"
"Minnesota","Michigan","Truck","2673.0258","1752.05187988","1811.4338"
"Minnesota","Minnesota","Truck","247293.4923","22305.98700683","118223.519"
"Minnesota","Mississippi","Truck","114.4216","120.31870562","330.9824"
"Minnesota","Missouri","Truck","809.2065","441.73955818","1899.6661"
"Minnesota","Montana","Truck","88.8839","89.28195766","263.6653"
"Minnesota","Nebraska","Truck","812.9714","355.84501127","1160.224"
"Minnesota","Nevada","Truck","76.0142000000001","128.51220449","310.8571"
"Minnesota","New Hampshire","Truck","39.483","58.21162154","101.5271"
"Minnesota","New Jersey","Truck","642.192899999999","785.641081200001","1393.1244"
"Minnesota","New Mexico","Truck","33.4009","43.98844499","311.6446"
"Minnesota","New York","Truck","462.2381","555.20549415","2171.8379"
"Minnesota","North Carolina","Truck","260.3479","322.33608073","1054.1109"
"Minnesota","North Dakota","Truck","4093.0462","1461.59562044","3346.9605"
"Minnesota","Ohio","Truck","736.2333","578.431466690001","1917.1542"
"Minnesota","Oklahoma","Truck","267.5398","205.54102793","458.0691"
"Minnesota","Oregon","Truck","92.1833000000001","163.52856605","381.7299"
"Minnesota","Pennsylvania","Truck","802.656099999999","868.09458309","2939.2782"
"Minnesota","Rhode Island","Truck","256.4272","357.07473354","192.7639"
"Minnesota","South Carolina","Truck","188.362","237.06955704","597.938199999999"
"Minnesota","South Dakota","Truck","7275.8208","2293.05958078","4103.7191"
"Minnesota","Tennessee","Truck","510.9107","484.79975874","1392.0735"
"Minnesota","Texas","Truck","1363.5637","1508.2487037","3948.13330000001"
"Minnesota","Utah","Truck","116.0358","150.43724664","443.522"
"Minnesota","Vermont","Truck","9.2991","12.62857156","43.3356"
"Minnesota","Virginia","Truck","286.0833","347.871584040001","1319.7334"
"Minnesota","Washington","Truck","260.8301","428.73080408","961.3355"
"Minnesota","West Virginia","Truck","34.0084","34.97898269","61.6942"
"Minnesota","Wisconsin","Truck","13409.0682","4082.54509922","13801.8872"
"Minnesota","Wyoming","Truck","107.8687","93.89244108","155.7206"
"Mississippi","Alabama","Truck","5649.4184","1349.56112167","5303.8163"
"Mississippi","Alaska","Truck","0.0333","0.13883933","3.8707"
"Mississippi","Arizona","Truck","123.1699","187.51937378","408.0259"
"Mississippi","Arkansas","Truck","2473.8314","837.88256238","2031.9278"
"Mississippi","California","Truck","543.7754","1073.50971451","1883.0066"
"Mississippi","Colorado","Truck","123.9927","153.36561491","263.6345"
"Mississippi","Connecticut","Truck","92.2518","116.24653225","121.6627"
"Mississippi","Delaware","Truck","13.4994","14.06987758","76.508"
"Mississippi","Washington DC","Truck","0.4236","0.4012891","1.2457"
"Mississippi","Florida","Truck","2886.6267","2204.83301117","2287.1795"
"Mississippi","Georgia","Truck","1751.0171","702.59578869","3117.9855"
"Mississippi","Idaho","Truck","22.0829","44.98589127","57.3318"
"Mississippi","Illinois","Truck","934.0403","632.71901944","1809.2661"
"Mississippi","Indiana","Truck","515.4345","346.29045086","1442.5829"
"Mississippi","Iowa","Truck","138.45","110.53680544","516.5498"
"Mississippi","Kansas","Truck","216.8495","152.14253292","307.5232"
"Mississippi","Kentucky","Truck","684.5597","367.48211707","992.7392"
"Mississippi","Louisiana","Truck","4596.538","1157.89364154","5232.1746"
"Mississippi","Maine","Truck","19.4609","30.14774384","68.2929"
"Mississippi","Maryland","Truck","257.8637","256.43440643","325.4643"
"Mississippi","Massachusetts","Truck","99.2250000000001","137.04694271","195.55"
"Mississippi","Michigan","Truck","383.8065","339.14030264","1174.3827"
"Mississippi","Minnesota","Truck","139.2788","141.77424828","302.2409"
"Mississippi","Mississippi","Truck","106830.9275","10639.82049059","40756.7557"
"Mississippi","Missouri","Truck","655.333","343.02546069","1179.731"
"Mississippi","Montana","Truck","17.9153","35.21797835","15.9876"
"Mississippi","Nebraska","Truck","69.6859","61.9088652","185.8089"
"Mississippi","Nevada","Truck","65.4957","125.47773789","148.7784"
"Mississippi","New Hampshire","Truck","14.2387","20.38539614","31.2898"
"Mississippi","New Jersey","Truck","130.6012","148.34961596","438.3854"
"Mississippi","New Mexico","Truck","13.6903","15.22286049","59.7178"
"Mississippi","New York","Truck","139.9061","166.66432321","488.1934"
"Mississippi","North Carolina","Truck","557.3098","378.2611454","890.6722"
"Mississippi","North Dakota","Truck","3.4447","4.72935321","19.4473"
"Mississippi","Ohio","Truck","710.3577","541.72915278","1733.1151"
"Mississippi","Oklahoma","Truck","332.4991","197.66616144","630.6645"
"Mississippi","Oregon","Truck","57.9267","143.08752146","118.4281"
"Mississippi","Pennsylvania","Truck","388.9251","396.2114815","760.4646"
"Mississippi","Rhode Island","Truck","2.2236","3.00190851","5.2837"
"Mississippi","South Carolina","Truck","366.3564","212.4386377","859.8317"
"Mississippi","South Dakota","Truck","43.4132","48.201681","96.5008"
"Mississippi","Tennessee","Truck","4549.5631","1558.93809718","4887.4483"
"Mississippi","Texas","Truck","2812.1696","1560.94547477","5058.1344"
"Mississippi","Utah","Truck","60.1563","101.19763884","227.1788"
"Mississippi","Vermont","Truck","7.1704","10.11810858","25.1816"
"Mississippi","Virginia","Truck","175.9832","148.79363701","479.559"
"Mississippi","Washington","Truck","62.2345","155.9134784","171.8331"
"Mississippi","West Virginia","Truck","37.9964","30.65616307","187.4971"
"Mississippi","Wisconsin","Truck","194.3267","169.60215874","779.3035"
"Mississippi","Wyoming","Truck","22.402","33.95301175","41.3697"
"Missouri","Alabama","Truck","409.4909","238.64969543","833.172199999999"
"Missouri","Alaska","Truck","6.1944","22.71099376","27.9881"
"Missouri","Arizona","Truck","298.8901","422.30581274","752.8266"
"Missouri","Arkansas","Truck","5677.0427","1640.5750122","5365.5177"
"Missouri","California","Truck","1143.474","2034.48704486","3362.5175"
"Missouri","Colorado","Truck","498.252","370.00971264","842.5199"
"Missouri","Connecticut","Truck","61.1425000000001","70.31036709","223.1877"
"Missouri","Delaware","Truck","15.1219","15.90698303","57.1536"
"Missouri","Washington DC","Truck","4.1633","3.70633716","28.3505"
"Missouri","Florida","Truck","594.075400000001","662.33008886","1966.5304"
"Missouri","Georgia","Truck","1489.045","1016.41931489","3296.9164"
"Missouri","Idaho","Truck","33.4837","50.17110347","151.1527"
"Missouri","Illinois","Truck","18114.8125","4206.04569859","17792.4059"
"Missouri","Indiana","Truck","2353.2365","983.6092816","4256.0677"
"Missouri","Iowa","Truck","2588.2741","878.2859638","3176.1489"
"Missouri","Kansas","Truck","10210.369","1559.76186139","9463.8041"
"Missouri","Kentucky","Truck","1784.1452","775.33498595","2879.7688"
"Missouri","Louisiana","Truck","566.1708","362.34150874","1189.5615"
"Missouri","Maine","Truck","36.3644","54.31502019","87.4827"
"Missouri","Maryland","Truck","217.848","206.18260106","632.1453"
"Missouri","Massachusetts","Truck","487.8563","674.37972945","556.5515"
"Missouri","Michigan","Truck","695.948599999999","444.93567597","2466.1252"
"Missouri","Minnesota","Truck","1672.8423","890.75769267","1993.0651"
"Missouri","Mississippi","Truck","1706.5313","1039.95468941","904.7111"
"Missouri","Missouri","Truck","250364.4316","19079.72374161","114352.0158"
"Missouri","Montana","Truck","133.6855","192.9113193","141.7843"
"Missouri","Nebraska","Truck","1111.3057","396.62686202","1520.6566"
"Missouri","Nevada","Truck","103.0977","160.39026945","220.7696"
"Missouri","New Hampshire","Truck","63.6888","84.2931476199999","169.7386"
"Missouri","New Jersey","Truck","495.7356","497.79378256","1447.0019"
"Missouri","New Mexico","Truck","77.1384","73.10076201","186.6637"
"Missouri","New York","Truck","553.4155","539.09662564","1213.7698"
"Missouri","North Carolina","Truck","924.614599999999","892.52882053","1703.9871"
"Missouri","North Dakota","Truck","61.3225","54.11728161","162.2305"
"Missouri","Ohio","Truck","1293.6046","740.72838524","2584.2083"
"Missouri","Oklahoma","Truck","3295.2373","1268.51248552","2811.882"
"Missouri","Oregon","Truck","159.7496","317.82565813","703.4556"
"Missouri","Pennsylvania","Truck","1501.8307","1370.35890471","3627.8164"
"Missouri","Rhode Island","Truck","6.6931","8.6373462","23.6733"
"Missouri","South Carolina","Truck","290.9422","254.01094023","1044.3357"
"Missouri","South Dakota","Truck","122.4958","66.3941515","368.6986"
"Missouri","Tennessee","Truck","2339.3397","1026.41149063","3598.0237"
