"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2007","Total Ton-Mile in 2007","Total M$ in 2007"
"Arkansas","Oklahoma","Other ag prods.","Truck","43.5338","13.77541666","1.3076"
"Arkansas","Oregon","Other ag prods.","Truck","0","0","0"
"Arkansas","Pennsylvania","Other ag prods.","Truck","0.0039","0.00406832","0.0021"
"Arkansas","Rhode Island","Other ag prods.","Truck","0.0001","0.0001466","0"
"Arkansas","South Carolina","Other ag prods.","Truck","0.0045","0.00361552","0.0024"
"Arkansas","South Dakota","Other ag prods.","Truck","0.0006","0.00051623","0.0003"
"Arkansas","Tennessee","Other ag prods.","Truck","89.0171","22.34622157","31.8504"
"Arkansas","Texas","Other ag prods.","Truck","64.6022","26.33405949","64.4123"
"Arkansas","Utah","Other ag prods.","Truck","0.0002","0.00028483","0.0001"
"Arkansas","Vermont","Other ag prods.","Truck","0.0001","0.00014501","0"
"Arkansas","Virginia","Other ag prods.","Truck","0.0035","0.00343113","0.0018"
"Arkansas","Washington","Other ag prods.","Truck","8.9396","20.13859171","9.9961"
"Arkansas","West Virginia","Other ag prods.","Truck","0.0014","0.00112598","0.0007"
"Arkansas","Wisconsin","Other ag prods.","Truck","0.0072","0.00558727","0.0037"
"Arkansas","Wyoming","Other ag prods.","Truck","0.0001","0.0001245","0"
"California","Alabama","Other ag prods.","Truck","28.0172","62.52523778","56.3462"
"California","Alaska","Other ag prods.","Truck","22.1194","72.22499514","14.5556"
"California","Arizona","Other ag prods.","Truck","382.4554","184.09926503","681.4117"
"California","Arkansas","Other ag prods.","Truck","18.0264","31.68677194","32.4305"
"California","California","Other ag prods.","Truck","55028.872","6601.91922146","38257.9619"
"California","Colorado","Other ag prods.","Truck","106.5046","119.77701957","202.1611"
"California","Connecticut","Other ag prods.","Truck","28.2204","83.96618931","37.2873"
"California","Delaware","Other ag prods.","Truck","0.0001","0.00028285","0"
"California","Washington DC","Other ag prods.","Truck","0.0001","0.00027708","0"
"California","Florida","Other ag prods.","Truck","241.4728","658.57019011","486.2806"
"California","Georgia","Other ag prods.","Truck","153.8615","374.23213589","139.8758"
"California","Idaho","Other ag prods.","Truck","5.6983","5.27916973","28.1861"
"California","Illinois","Other ag prods.","Truck","202.4365","418.55872809","344.4307"
"California","Indiana","Other ag prods.","Truck","53.1491","116.45763183","93.0733"
"California","Iowa","Other ag prods.","Truck","41.1309","76.37315812","45.6858"
"California","Kansas","Other ag prods.","Truck","28.1912","46.77587275","27.9472"
"California","Kentucky","Other ag prods.","Truck","26.0534","56.21020472","37.3318"
"California","Louisiana","Other ag prods.","Truck","1.2369","2.29353215","10.8843"
"California","Maine","Other ag prods.","Truck","12.6759","41.27713526","12.6475"
"California","Maryland","Other ag prods.","Truck","114.0014","316.78218511","136.7877"
"California","Massachusetts","Other ag prods.","Truck","92.7802","285.7546067","177.668"
"California","Michigan","Other ag prods.","Truck","112.8969","261.7116542","188.1232"
"California","Minnesota","Other ag prods.","Truck","173.6192","350.99320151","317.632"
"California","Mississippi","Other ag prods.","Truck","9.169","17.51817936","18.0179"
"California","Missouri","Other ag prods.","Truck","23.4143","44.90275284","58.8909"
"California","Montana","Other ag prods.","Truck","3.0047","3.58832248","10.3219"
"California","Nebraska","Other ag prods.","Truck","17.7069","28.21322602","46.9642"
"California","Nevada","Other ag prods.","Truck","2518.8951","1028.64575389","1523.3738"
"California","New Hampshire","Other ag prods.","Truck","9.2305","27.55456992","63.2768"
"California","New Jersey","Other ag prods.","Truck","134.6507","386.3951918","292.9827"
"California","New Mexico","Other ag prods.","Truck","63.9399","65.36270149","86.258"
"California","New York","Other ag prods.","Truck","260.3049","744.79535675","472.6505"
"California","North Carolina","Other ag prods.","Truck","93.7743","247.59689761","146.2168"
"California","North Dakota","Other ag prods.","Truck","61.2737","106.13732932","37.2289"
"California","Ohio","Other ag prods.","Truck","110.0633","261.31552395","209.5334"
"California","Oklahoma","Other ag prods.","Truck","18.8399","29.51308948","38.096"
"California","Oregon","Other ag prods.","Truck","124.5378","88.40736248","226.1882"
"California","Pennsylvania","Other ag prods.","Truck","215.8264","589.44151295","648.1139"
"California","Rhode Island","Other ag prods.","Truck","0.1347","0.39973874","2.0015"
"California","South Carolina","Other ag prods.","Truck","65.3284","166.88750117","109.542"
"California","South Dakota","Other ag prods.","Truck","0.0134","0.02239114","0.0209"
"California","Tennessee","Other ag prods.","Truck","52.4063","113.22290331","96.5639"
"California","Texas","Other ag prods.","Truck","398.7306","618.01417245","715.8413"
"California","Utah","Other ag prods.","Truck","44.7934","33.25410047","86.5157"
"California","Vermont","Other ag prods.","Truck","3.8578","11.77274009","5.9909"
"California","Virginia","Other ag prods.","Truck","26.276","71.48444753","34.8002"
"California","Washington","Other ag prods.","Truck","250.9039","232.55365886","581.9952"
"California","West Virginia","Other ag prods.","Truck","4.1186","10.43462053","6.7281"
"California","Wisconsin","Other ag prods.","Truck","76.7367","164.22355833","80.8658"
"California","Wyoming","Other ag prods.","Truck","1.0001","1.12383082","0.9925"
"Colorado","Alabama","Other ag prods.","Truck","21.697","30.33236717","6.8442"
"Colorado","Alaska","Other ag prods.","Truck","0","0","0"
"Colorado","Arizona","Other ag prods.","Truck","65.2981","51.73143347","36.2384"
"Colorado","Arkansas","Other ag prods.","Truck","40.5431","39.09562056","17.0601"
"Colorado","California","Other ag prods.","Truck","75.58","82.43336251","45.4991"
"Colorado","Colorado","Other ag prods.","Truck","2887.7132","267.18806353","1595.2556"
"Colorado","Connecticut","Other ag prods.","Truck","0.0005","0.00096673","0.0002"
"Colorado","Delaware","Other ag prods.","Truck","0.0002","0.00035569","0.0001"
"Colorado","Washington DC","Other ag prods.","Truck","0.0002","0.00034059","0.0001"
"Colorado","Florida","Other ag prods.","Truck","39.3622","73.87803359","12.8337"
"Colorado","Georgia","Other ag prods.","Truck","92.0667","135.48673703","27.6564"
"Colorado","Idaho","Other ag prods.","Truck","2.9988","2.44650267","1.9921"
"Colorado","Illinois","Other ag prods.","Truck","17.8445","18.1980884","13.8045"
"Colorado","Indiana","Other ag prods.","Truck","2.8894","3.38733949","2.9974"
"Colorado","Iowa","Other ag prods.","Truck","0.7776","0.63994148","0.0279"
"Colorado","Kansas","Other ag prods.","Truck","16.5593","9.13044948","9.6479"
"Colorado","Kentucky","Other ag prods.","Truck","6.319","7.60310277","2.9914"
"Colorado","Louisiana","Other ag prods.","Truck","17.1286","20.61136837","3.9462"
"Colorado","Maine","Other ag prods.","Truck","0.8981","1.96686613","0.9987"
"Colorado","Maryland","Other ag prods.","Truck","1.9994","3.44891373","2.0129"
"Colorado","Massachusetts","Other ag prods.","Truck","0.0008","0.00162295","0.0004"
"Colorado","Michigan","Other ag prods.","Truck","0.0055","0.00722763","0.0028"
"Colorado","Minnesota","Other ag prods.","Truck","1.9909","1.98932933","2.821"
"Colorado","Mississippi","Other ag prods.","Truck","49.9589","62.2359717","18.8556"
"Colorado","Missouri","Other ag prods.","Truck","7.0572","5.54379317","1.9785"
"Colorado","Montana","Other ag prods.","Truck","0.0049","0.00386234","0.0025"
"Colorado","Nebraska","Other ag prods.","Truck","45.4089","23.3814592","27.9357"
"Colorado","Nevada","Other ag prods.","Truck","3.0104","2.99261813","1.9874"
