"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 1997","Total Ton-Mile in 1997","Total M$ in 1997"
"Washington DC","Minnesota","Truck","0.2416","0.27674447","0.1751"
"Washington DC","Mississippi","Truck","0.9854","0.93719693","0.8139"
"Washington DC","Missouri","Truck","0.5007","0.47908461","14.4377"
"Washington DC","Montana","Truck","0.5541","1.17866664","0.0699"
"Washington DC","Nebraska","Truck","0.0047","0.00570961","0.0205"
"Washington DC","Nevada","Truck","0.3941","0.98981328","0.5215"
"Washington DC","New Hampshire","Truck","0.1733","0.08277526","0.2443"
"Washington DC","New Jersey","Truck","8.8693","1.70633256","52.8209"
"Washington DC","New Mexico","Truck","0.1962","0.36969163","0.2444"
"Washington DC","New York","Truck","11.8379","2.91102988","11.3851"
"Washington DC","North Carolina","Truck","7.3804","2.33091042","39.6253"
"Washington DC","North Dakota","Truck","0.0001","0.00014826","0.0004"
"Washington DC","Ohio","Truck","0.4573","0.19375494","1.0804"
"Washington DC","Oklahoma","Truck","0.5666","0.74757090","0.4880"
"Washington DC","Oregon","Truck","0.2222","0.63144526","0.4819"
"Washington DC","Pennsylvania","Truck","147.3735","27.77760776","37.3740"
"Washington DC","Rhode Island","Truck","0.1474","0.06003358","0.5285"
"Washington DC","South Carolina","Truck","0.0556","0.02667392","0.0790"
"Washington DC","South Dakota","Truck","0.1942","0.26829547","0.2277"
"Washington DC","Tennessee","Truck","0.3565","0.24495028","0.5070"
"Washington DC","Texas","Truck","0.3479","0.50129507","1.0396"
"Washington DC","Utah","Truck","0.2152","0.45389728","0.1528"
"Washington DC","Vermont","Truck","0.0369","0.01868948","0.0559"
"Washington DC","Virginia","Truck","1524.1936","266.34302615","546.4781"
"Washington DC","Washington","Truck","0.4703","1.29331490","0.0630"
"Washington DC","West Virginia","Truck","6.2026","1.86520071","1.3287"
"Washington DC","Wisconsin","Truck","0.2376","0.20724371","0.5272"
"Washington DC","Wyoming","Truck","0.1621","0.29912846","0.2313"
"Florida","Alabama","Truck","5632.4009","2903.44197146","3729.0791"
"Florida","Alaska","Truck","1.3400","6.22197315","39.6525"
"Florida","Arizona","Truck","50.2427","106.80579099","256.6173"
"Florida","Arkansas","Truck","1645.2843","1663.59513207","788.8190"
"Florida","California","Truck","446.5220","1153.58854071","2790.9616"
"Florida","Colorado","Truck","85.8613","163.81601338","275.5073"
"Florida","Connecticut","Truck","75.7259","89.16938181","637.7483"
"Florida","Delaware","Truck","60.0014","55.04793580","125.4154"
"Florida","Washington DC","Truck","12.2544","11.16706588","60.6581"
"Florida","Florida","Truck","429387.6749","43824.67934748","232830.8656"
"Florida","Georgia","Truck","17283.3620","5818.54075249","9947.0912"
"Florida","Idaho","Truck","9.3930","24.75302497","51.0101"
"Florida","Illinois","Truck","571.0978","641.25181223","1695.8671"
"Florida","Indiana","Truck","248.9746","261.65536840","1544.2314"
"Florida","Iowa","Truck","62.3712","81.97991602","252.7864"
"Florida","Kansas","Truck","70.9699","94.94272069","846.3442"
"Florida","Kentucky","Truck","214.0418","171.79346269","814.7048"
"Florida","Louisiana","Truck","703.0012","492.06101457","1052.7556"
"Florida","Maine","Truck","33.1159","50.62474907","52.0528"
"Florida","Maryland","Truck","295.5353","274.63270411","1475.7530"
"Florida","Massachusetts","Truck","357.5003","492.85009602","1023.8917"
"Florida","Michigan","Truck","321.0422","415.22706690","834.8867"
"Florida","Minnesota","Truck","158.4248","255.65378694","1078.0786"
"Florida","Mississippi","Truck","806.7856","513.80467505","870.6709"
"Florida","Missouri","Truck","230.1721","259.17605034","618.0387"
"Florida","Montana","Truck","7.5065","18.68936338","120.9995"
"Florida","Nebraska","Truck","447.9826","684.44699022","574.7446"
"Florida","Nevada","Truck","8.7424","22.61451708","120.6443"
"Florida","New Hampshire","Truck","20.6275","27.80765241","79.2207"
"Florida","New Jersey","Truck","554.0828","633.18335498","1969.1009"
"Florida","New Mexico","Truck","4.9178","8.35442945","111.8208"
"Florida","New York","Truck","691.6095","860.91917736","2348.4990"
"Florida","North Carolina","Truck","1643.4892","1000.85624030","2858.7262"
"Florida","North Dakota","Truck","0.8335","1.59240201","11.5717"
"Florida","Ohio","Truck","610.7494","616.79802784","1820.4679"
"Florida","Oklahoma","Truck","58.9060","72.84801374","208.8408"
"Florida","Oregon","Truck","31.3236","95.80062060","202.7919"
"Florida","Pennsylvania","Truck","485.9704","517.96567036","1539.3844"
"Florida","Rhode Island","Truck","2489.6136","3281.73280937","377.9451"
"Florida","South Carolina","Truck","1056.4521","502.78690443","1446.8985"
"Florida","South Dakota","Truck","791.6025","1331.55324643","583.7740"
"Florida","Tennessee","Truck","547.7466","386.69358177","1582.2810"
"Florida","Texas","Truck","838.7678","860.71155982","2824.2441"
"Florida","Utah","Truck","13.6710","32.23926299","185.1154"
"Florida","Vermont","Truck","17.9201","25.33267386","27.8911"
"Florida","Virginia","Truck","950.4904","745.63336155","1451.7715"
"Florida","Washington","Truck","66.7733","205.51884663","208.2148"
"Florida","West Virginia","Truck","36.2867","31.72461520","123.7569"
"Florida","Wisconsin","Truck","200.6409","268.98138490","640.3847"
"Florida","Wyoming","Truck","453.6196","939.76088087","95.1793"
"Georgia","Alabama","Truck","11057.5470","2472.87634192","10305.8537"
"Georgia","Alaska","Truck","0.7426","3.17340369","2.7965"
"Georgia","Arizona","Truck","271.4343","513.25881124","904.0504"
"Georgia","Arkansas","Truck","721.6647","470.27142527","1834.2638"
"Georgia","California","Truck","1190.2173","2799.00556629","7170.0248"
"Georgia","Colorado","Truck","237.0152","360.83273998","703.3468"
"Georgia","Connecticut","Truck","164.3979","163.53348250","612.7759"
"Georgia","Delaware","Truck","91.5528","69.79287190","285.8768"
"Georgia","Washington DC","Truck","24.8102","15.98354518","64.8668"
"Georgia","Florida","Truck","12032.6415","4877.29507138","19716.0458"
"Georgia","Georgia","Truck","350024.6537","31126.84042581","149310.1319"
"Georgia","Idaho","Truck","56.4187","127.30143279","151.5106"
"Georgia","Illinois","Truck","1336.8148","1019.65815005","3716.7803"
"Georgia","Indiana","Truck","716.6236","469.72700308","2763.4902"
"Georgia","Iowa","Truck","206.7714","203.75295284","624.7608"
"Georgia","Kansas","Truck","210.3274","212.46403646","542.9571"
"Georgia","Kentucky","Truck","1759.7553","793.89883850","2471.4998"
"Georgia","Louisiana","Truck","734.6395","438.10663760","1177.8537"
"Georgia","Maine","Truck","97.3668","123.77935387","265.2489"
"Georgia","Maryland","Truck","657.2210","441.16649417","1717.2924"
"Georgia","Massachusetts","Truck","391.5959","431.03799480","1429.3970"
"Georgia","Michigan","Truck","979.9760","800.35058401","2688.5664"
"Georgia","Minnesota","Truck","312.8550","384.29120602","906.0769"
"Georgia","Mississippi","Truck","1914.3144","810.95628233","2573.8651"
"Georgia","Missouri","Truck","629.2650","472.36013187","2201.9305"
"Georgia","Montana","Truck","11.4424","24.29206402","59.1057"
"Georgia","Nebraska","Truck","80.6707","88.54425860","246.4626"
"Georgia","Nevada","Truck","125.8399","267.01799099","341.1543"
"Georgia","New Hampshire","Truck","148.9786","170.84125593","433.0027"
"Georgia","New Jersey","Truck","867.6641","749.51540716","2319.6309"
"Georgia","New Mexico","Truck","21.3764","31.55428145","124.4502"
"Georgia","New York","Truck","823.9027","782.34660153","2364.0983"
"Georgia","North Carolina","Truck","7440.1005","2451.00535056","10750.8035"
"Georgia","North Dakota","Truck","5.8952","9.27935947","162.8115"
"Georgia","Ohio","Truck","1836.9250","1204.67030133","4545.9737"
"Georgia","Oklahoma","Truck","174.3632","158.66289906","629.9085"
"Georgia","Oregon","Truck","69.9881","189.28865593","406.6907"
"Georgia","Pennsylvania","Truck","1633.4161","1253.71409348","4168.2948"
"Georgia","Rhode Island","Truck","47.3868","50.60555772","109.2903"
"Georgia","South Carolina","Truck","13091.0743","2858.25396143","13529.3096"
"Georgia","South Dakota","Truck","28.6848","38.90970489","108.3630"
"Georgia","Tennessee","Truck","8716.7107","2512.43454966","10803.7546"
"Georgia","Texas","Truck","2284.2041","2089.64881099","7065.3645"
"Georgia","Utah","Truck","95.6923","184.84603413","430.2211"
"Georgia","Vermont","Truck","33.9228","38.95072481","33.0964"
"Georgia","Virginia","Truck","2272.7275","1150.99479257","2808.5127"
"Georgia","Washington","Truck","53.0324","142.63963166","221.2353"
"Georgia","West Virginia","Truck","553.5798","304.66420934","508.2963"
"Georgia","Wisconsin","Truck","485.0279","479.77405380","1219.2211"
"Georgia","Wyoming","Truck","76.1629","127.06604224","18.8079"
"Hawaii","Hawaii","Truck","13303.6725","351.48507406","9843.6578"
"Idaho","Alabama","Truck","25.4036","55.16427538","37.0726"
"Idaho","Alaska","Truck","0.8450","2.27025593","51.4644"
"Idaho","Arizona","Truck","179.3173","176.94736297","250.2440"
"Idaho","Arkansas","Truck","19.4717","35.47188038","22.7731"
"Idaho","California","Truck","711.9368","595.81858698","1325.2444"
"Idaho","Colorado","Truck","279.8377","228.90434248","330.6627"
"Idaho","Connecticut","Truck","8.7712","22.74256374","34.5829"
"Idaho","Delaware","Truck","1.0425","2.48169212","71.6892"
"Idaho","Washington DC","Truck","1.9246","4.52248656","41.7861"
"Idaho","Florida","Truck","66.8147","175.65415143","103.6964"
"Idaho","Georgia","Truck","123.2856","272.49406479","242.8587"
"Idaho","Idaho","Truck","72347.3575","9546.13967518","25901.4316"
"Idaho","Illinois","Truck","278.7720","451.14106872","380.4765"
"Idaho","Indiana","Truck","42.2057","76.93957965","114.0305"
"Idaho","Iowa","Truck","25.7778","35.79648817","39.4764"
"Idaho","Kansas","Truck","84.5744","112.17631877","137.8479"
"Idaho","Kentucky","Truck","26.3180","50.64169509","54.2425"
"Idaho","Louisiana","Truck","3.1026","6.63810639","12.2306"
"Idaho","Maine","Truck","1.9311","5.38487309","357.3099"
"Idaho","Maryland","Truck","16.7778","39.78787371","29.7714"
"Idaho","Massachusetts","Truck","80.1122","209.26112417","237.5288"
"Idaho","Michigan","Truck","88.9365","165.36189060","177.8193"
"Idaho","Minnesota","Truck","98.4987","136.95256454","159.3390"
"Idaho","Mississippi","Truck","2.7871","5.68300897","19.7351"
"Idaho","Missouri","Truck","53.3721","79.15300379","116.2057"
"Idaho","Montana","Truck","840.2158","353.20672665","462.7579"
"Idaho","Nebraska","Truck","72.7409","78.76726894","174.9834"
"Idaho","Nevada","Truck","251.1964","159.92618975","345.9433"
"Idaho","New Hampshire","Truck","6.1101","16.46175499","325.4288"
"Idaho","New Jersey","Truck","36.5276","89.85053755","61.0107"
"Idaho","New Mexico","Truck","10.3982","11.11421288","46.3118"
"Idaho","New York","Truck","62.5339","148.90534828","403.6899"
"Idaho","North Carolina","Truck","30.8028","74.20898147","71.8936"
"Idaho","North Dakota","Truck","22.5158","23.54020124","3.0539"
"Idaho","Ohio","Truck","94.0544","185.00724244","178.0471"
"Idaho","Oklahoma","Truck","11.2628","17.29657964","348.3858"
"Idaho","Oregon","Truck","1546.3389","808.63610382","1134.3829"
"Idaho","Pennsylvania","Truck","124.5034","284.00262508","312.0218"
"Idaho","Rhode Island","Truck","3.8450","9.98219805","17.9573"
"Idaho","South Carolina","Truck","11.4403","25.88463548","19.7180"
"Idaho","South Dakota","Truck","7.0818","8.22281220","7.1564"
"Idaho","Tennessee","Truck","87.3243","179.00480476","171.2773"
"Idaho","Texas","Truck","203.2828","340.87948797","304.8887"
"Idaho","Utah","Truck","6910.0946","2841.91721724","2841.7228"
"Idaho","Vermont","Truck","1.3577","3.50912745","39.3016"
"Idaho","Virginia","Truck","20.1616","48.29074387","75.0158"
"Idaho","Washington","Truck","5194.2195","2473.45742215","2652.3953"
"Idaho","West Virginia","Truck","5.7781","12.48163304","37.1580"
"Idaho","Wisconsin","Truck","115.7538","188.56416507","281.0371"
"Idaho","Wyoming","Truck","368.0800","222.11530725","194.8003"
"Illinois","Alabama","Truck","851.7406","574.14773348","2078.8028"
"Illinois","Alaska","Truck","3.2966","11.86995679","33.9723"
"Illinois","Arizona","Truck","407.7492","717.02188685","1415.3910"
"Illinois","Arkansas","Truck","1484.8780","873.83710016","1862.2846"
"Illinois","California","Truck","2065.7005","4225.26000867","8215.8421"
"Illinois","Colorado","Truck","489.7835","493.15057279","2234.1332"
"Illinois","Connecticut","Truck","339.0992","314.85940426","1362.7505"
"Illinois","Delaware","Truck","132.4924","102.31298289","283.7905"
"Illinois","Washington DC","Truck","17086.8588","13269.77914214","526.8316"
"Illinois","Florida","Truck","1259.5469","1468.97801171","3725.4809"
"Illinois","Georgia","Truck","2331.9903","1759.86226187","6340.8948"
"Illinois","Idaho","Truck","821.5503","1353.43623326","254.2400"
"Illinois","Illinois","Truck","458681.7792","32027.18610489","211670.5022"
"Illinois","Indiana","Truck","26296.6980","4210.11255793","21983.1448"
"Illinois","Iowa","Truck","14942.2771","4506.55106632","10195.9457"
"Illinois","Kansas","Truck","1072.1347","575.12111054","2703.5781"
"Illinois","Kentucky","Truck","6926.6156","2483.59175942","5566.9318"
"Illinois","Louisiana","Truck","647.2470","582.62167378","886.3120"
"Illinois","Maine","Truck","250.3634","292.81856907","203.4526"
"Illinois","Maryland","Truck","749.8735","568.68930922","2454.7093"
"Illinois","Massachusetts","Truck","492.1969","521.89695003","2190.8101"
"Illinois","Michigan","Truck","7928.4973","2134.18213867","13009.5940"
"Illinois","Minnesota","Truck","3693.3268","1724.82924730","6444.6963"
"Illinois","Mississippi","Truck","656.0491","457.56514591","1554.4176"
"Illinois","Missouri","Truck","14948.5435","3277.99698909","13859.9306"
"Illinois","Montana","Truck","25.3308","36.19099368","224.8402"
"Illinois","Nebraska","Truck","999.4634","510.32447303","2490.3569"
"Illinois","Nevada","Truck","133.4167","241.49581389","532.2016"
"Illinois","New Hampshire","Truck","78.0253","83.45519419","406.1453"
"Illinois","New Jersey","Truck","1245.0367","1046.25778382","4039.3214"
"Illinois","New Mexico","Truck","100.5754","134.98924477","234.0966"
"Illinois","New York","Truck","1443.2222","1121.43074396","4026.0180"
"Illinois","North Carolina","Truck","1467.9953","1177.50808804","4680.5713"
"Illinois","North Dakota","Truck","176.4476","138.91996237","387.0300"
"Illinois","Ohio","Truck","6508.8554","2445.56573882","14397.4496"
"Illinois","Oklahoma","Truck","636.4202","431.25107796","1517.8584"
"Illinois","Oregon","Truck","88.1498","187.70592543","1321.0211"
"Illinois","Pennsylvania","Truck","3275.7693","2222.07295776","8422.3687"
"Illinois","Rhode Island","Truck","55.2868","55.13370434","304.4223"
"Illinois","South Carolina","Truck","599.6092","468.31602641","1757.3343"
"Illinois","South Dakota","Truck","241.5143","164.45064872","201.6943"
"Illinois","Tennessee","Truck","3648.6263","1833.27690404","5525.1019"
"Illinois","Texas","Truck","2549.6551","2555.94205458","9534.0029"
"Illinois","Utah","Truck","209.2346","290.70838288","826.9566"
"Illinois","Vermont","Truck","39.0607","37.47310776","112.2773"
"Illinois","Virginia","Truck","533.6973","416.20256520","2891.4422"
"Illinois","Washington","Truck","252.5589","519.32301209","1043.1857"
"Illinois","West Virginia","Truck","302.7794","164.42539306","853.1711"
"Illinois","Wisconsin","Truck","14636.9161","2952.03229145","17891.5993"
"Illinois","Wyoming","Truck","76.5140","87.44183734","200.0890"
"Indiana","Alabama","Truck","626.9484","367.53378778","2231.1292"
"Indiana","Alaska","Truck","7.6420","28.59500789","2.6131"
"Indiana","Arizona","Truck","124.3364","221.56549301","518.6651"
"Indiana","Arkansas","Truck","370.0368","234.36374523","1549.5520"
"Indiana","California","Truck","736.6971","1590.29718563","3260.6436"
"Indiana","Colorado","Truck","154.4862","172.93501841","708.2544"
"Indiana","Connecticut","Truck","96.4390","80.14036420","498.6400"
"Indiana","Delaware","Truck","97.5088","63.85314334","246.0406"
"Indiana","Washington DC","Truck","17.9604","10.69515975","15.4409"
"Indiana","Florida","Truck","519.6342","545.54393948","3906.8471"
"Indiana","Georgia","Truck","1069.1140","693.60752131","4278.7749"
"Indiana","Idaho","Truck","30.6143","55.13356093","135.6649"
"Indiana","Illinois","Truck","28697.8676","4856.45478648","24847.5041"
"Indiana","Indiana","Truck","238828.2989","18941.65035241","87733.5382"
"Indiana","Iowa","Truck","1908.8665","809.59321680","2711.1606"
"Indiana","Kansas","Truck","546.5726","343.89129199","1374.1648"
"Indiana","Kentucky","Truck","15867.8392","3326.36206994","11182.5901"
"Indiana","Louisiana","Truck","469.9605","406.81081296","1220.0243"
"Indiana","Maine","Truck","25.3880","27.70342474","241.2958"
"Indiana","Maryland","Truck","602.5412","369.18429377","1400.7779"
"Indiana","Massachusetts","Truck","291.0413","271.94467343","1063.2619"
"Indiana","Michigan","Truck","11291.3335","2966.48586846","19967.1953"
"Indiana","Minnesota","Truck","1169.8736","692.51059123","2543.9163"
"Indiana","Mississippi","Truck","442.9220","303.20698343","1240.4012"
"Indiana","Missouri","Truck","2907.6746","1150.08129609","7367.2281"
"Indiana","Montana","Truck","18.5379","29.23880638","88.2237"
"Indiana","Nebraska","Truck","270.1604","165.59811650","700.7018"
"Indiana","Nevada","Truck","26.6489","52.06714667","239.8245"
"Indiana","New Hampshire","Truck","18.0939","16.78683980","69.1113"
"Indiana","New Jersey","Truck","725.6817","518.49481781","2951.5551"
"Indiana","New Mexico","Truck","33.2402","44.39973315","257.8599"
"Indiana","New York","Truck","833.4417","557.67310406","2544.4877"
"Indiana","North Carolina","Truck","750.0576","470.34340159","2154.0309"
"Indiana","North Dakota","Truck","87.8499","83.61283422","88.7570"
"Indiana","Ohio","Truck","18185.7528","4028.26728149","21539.8703"
"Indiana","Oklahoma","Truck","246.2688","194.12399909","701.1842"
"Indiana","Oregon","Truck","982.2535","2256.73522957","739.3108"
"Indiana","Pennsylvania","Truck","1662.9356","939.30494233","5268.0180"
"Indiana","Rhode Island","Truck","16.3238","14.82082285","74.7036"
"Indiana","South Carolina","Truck","462.9202","289.78457657","1041.7316"
"Indiana","South Dakota","Truck","56.6933","48.15387964","92.7534"
"Indiana","Tennessee","Truck","2904.3764","1194.26429744","5855.2033"
"Indiana","Texas","Truck","1445.1178","1577.53818027","6335.1046"
"Indiana","Utah","Truck","74.6365","115.50807728","495.7725"
"Indiana","Vermont","Truck","24.4818","21.37089056","68.2576"
"Indiana","Virginia","Truck","629.9310","395.67452126","2063.8829"
"Indiana","Washington","Truck","87.0454","193.03112953","450.9697"
"Indiana","West Virginia","Truck","275.6251","108.04544374","452.7704"
"Indiana","Wisconsin","Truck","3171.5706","840.99820212","4638.3157"
"Indiana","Wyoming","Truck","6.2131","8.05845731","25.7120"
"Iowa","Alabama","Truck","122.8549","105.92306374","473.0474"
"Iowa","Alaska","Truck","0.6689","2.25646061","8.4611"
"Iowa","Arizona","Truck","124.1665","196.81045241","442.8031"
"Iowa","Arkansas","Truck","315.1916","189.29982498","882.6783"
"Iowa","California","Truck","931.7979","1695.08976765","3946.4316"
"Iowa","Colorado","Truck","332.7447","262.61573535","1088.1359"
"Iowa","Connecticut","Truck","67.3277","80.84599427","281.0135"
"Iowa","Delaware","Truck","18.4537","19.74256051","39.4559"
"Iowa","Washington DC","Truck","224.1627","224.83279251","336.3038"
"Iowa","Florida","Truck","313.9799","435.08219207","1264.3660"
"Iowa","Georgia","Truck","483.0863","472.84949921","1772.9053"
"Iowa","Idaho","Truck","33.4869","46.78635896","307.2958"
"Iowa","Illinois","Truck","11665.8740","3787.20271812","13815.0522"
"Iowa","Indiana","Truck","1327.4671","576.40763886","3104.5956"
"Iowa","Iowa","Truck","207884.1519","17835.97055005","67482.7779"
"Iowa","Kansas","Truck","1463.4859","531.44753794","2596.6682"
"Iowa","Kentucky","Truck","282.5644","172.64249201","862.3120"
"Iowa","Louisiana","Truck","107.6028","106.14869741","138.9486"
"Iowa","Maine","Truck","10.0193","14.68346407","119.0741"
"Iowa","Maryland","Truck","189.2753","193.04529209","1089.4453"
"Iowa","Massachusetts","Truck","194.3358","250.46698424","586.2902"
"Iowa","Michigan","Truck","1068.5329","564.49993166","3099.1751"
"Iowa","Minnesota","Truck","8929.2342","2578.89410305","6507.9796"
"Iowa","Mississippi","Truck","148.7082","123.13448929","636.5692"
"Iowa","Missouri","Truck","5376.3245","1806.57131390","5122.9029"
"Iowa","Montana","Truck","73.9663","88.32448431","481.1205"
"Iowa","Nebraska","Truck","9887.2973","2649.30149500","5836.5890"
"Iowa","Nevada","Truck","47.9636","75.16644590","180.9470"
"Iowa","New Hampshire","Truck","12.3881","15.95660640","57.0931"
"Iowa","New Jersey","Truck","335.3272","368.94357030","747.0247"
"Iowa","New Mexico","Truck","15.1723","17.37605743","129.2744"
"Iowa","New York","Truck","368.9770","381.02761773","831.4864"
"Iowa","North Carolina","Truck","267.6254","284.00058070","1224.0563"
"Iowa","North Dakota","Truck","69.7527","41.47872946","455.8150"
"Iowa","Ohio","Truck","1285.9863","797.42362632","3501.1899"
"Iowa","Oklahoma","Truck","452.1196","268.59843368","1294.8078"
"Iowa","Oregon","Truck","105.1658","196.82153070","596.6565"
"Iowa","Pennsylvania","Truck","789.7262","741.73835231","2113.0711"
"Iowa","Rhode Island","Truck","355.2462","448.76882458","99.0715"
"Iowa","South Carolina","Truck","81.3144","84.81525511","302.0618"
"Iowa","South Dakota","Truck","1585.1826","648.11925909","1554.0815"
"Iowa","Tennessee","Truck","590.4670","412.40593808","1544.0910"
"Iowa","Texas","Truck","1079.3729","1036.23796636","3169.1606"
"Iowa","Utah","Truck","121.1170","140.80465085","560.2549"
"Iowa","Vermont","Truck","12.1965","15.09614896","141.4933"
"Iowa","Virginia","Truck","229.1406","247.08266624","831.2990"
"Iowa","Washington","Truck","152.3010","273.83052720","560.9342"
"Iowa","West Virginia","Truck","27.3301","22.49295209","738.3840"
"Iowa","Wisconsin","Truck","4642.1000","1500.61925165","4832.5226"
"Iowa","Wyoming","Truck","10.0501","8.67213986","66.7764"
"Kansas","Alabama","Truck","154.2364","130.54759831","477.6021"
"Kansas","Alaska","Truck","0.7307","2.61147763","0.8597"
"Kansas","Arizona","Truck","201.6157","237.83837560","711.3952"
"Kansas","Arkansas","Truck","2333.0141","1081.83541099","1124.4396"
"Kansas","California","Truck","1544.9817","2583.29444218","3465.1384"
"Kansas","Colorado","Truck","1310.8088","683.26124194","1350.4235"
"Kansas","Connecticut","Truck","86.9356","124.48502535","207.1656"
"Kansas","Delaware","Truck","3.8512","4.61611070","29.2740"
"Kansas","Washington DC","Truck","168.1330","199.28026907","29.1159"
"Kansas","Florida","Truck","410.2818","558.40114775","1417.8072"
"Kansas","Georgia","Truck","295.3149","291.82427716","849.2169"
"Kansas","Idaho","Truck","42.0372","54.99550671","127.2942"
"Kansas","Illinois","Truck","1575.4661","941.47314609","2565.9037"
"Kansas","Indiana","Truck","278.8435","179.17240315","881.2662"
"Kansas","Iowa","Truck","1816.2282","755.31607796","1810.5722"
"Kansas","Kansas","Truck","123404.2295","10932.13057906","43314.2253"
"Kansas","Kentucky","Truck","139.0526","98.25246539","424.2845"
"Kansas","Louisiana","Truck","173.3284","152.88087565","211.5483"
"Kansas","Maine","Truck","33.5006","59.93489425","289.9536"
"Kansas","Maryland","Truck","86.2850","102.09221576","290.0140"
"Kansas","Massachusetts","Truck","62.8871","95.66709219","274.2299"
"Kansas","Michigan","Truck","175.7996","152.60699009","485.5779"
"Kansas","Minnesota","Truck","490.1197","302.59126957","1085.9077"
"Kansas","Mississippi","Truck","103.9097","76.86710153","31.7849"
"Kansas","Missouri","Truck","20788.7588","3836.30942024","13506.3871"
"Kansas","Montana","Truck","34.2872","42.11267213","150.7023"
"Kansas","Nebraska","Truck","10378.4136","2837.86368666","3656.6499"
"Kansas","Nevada","Truck","8.2457","11.80434839","23.0915"
"Kansas","New Hampshire","Truck","31.5103","51.35018622","33.0888"
"Kansas","New Jersey","Truck","209.7166","278.26924487","845.8462"
"Kansas","New Mexico","Truck","429.3393","280.00656450","158.3793"
"Kansas","New York","Truck","257.0213","352.15182040","1138.9016"
"Kansas","North Carolina","Truck","246.9847","263.13040096","1024.3736"
"Kansas","North Dakota","Truck","17.4537","12.97236637","33.0890"
"Kansas","Ohio","Truck","396.8707","318.53755111","1733.3736"
"Kansas","Oklahoma","Truck","8004.1995","2090.18308370","3246.9215"
"Kansas","Oregon","Truck","198.3038","351.89656942","308.9828"
"Kansas","Pennsylvania","Truck","294.0865","355.09396513","1282.5261"
"Kansas","Rhode Island","Truck","2.4008","3.65455292","18.5659"
"Kansas","South Carolina","Truck","103.1514","110.19229892","358.7224"
"Kansas","South Dakota","Truck","126.8141","63.48485392","196.5012"
"Kansas","Tennessee","Truck","276.4609","199.68089718","959.9480"
"Kansas","Texas","Truck","2849.6796","1763.59574374","3460.6031"
"Kansas","Utah","Truck","175.0902","175.84565571","637.6767"
"Kansas","Vermont","Truck","21.9417","34.69041732","49.5793"
"Kansas","Virginia","Truck","178.8588","202.26182115","426.2713"
"Kansas","Washington","Truck","92.1485","165.11172241","508.5079"
"Kansas","West Virginia","Truck","40.0829","39.76630896","83.0258"
"Kansas","Wisconsin","Truck","436.9049","302.69572366","1056.9675"
"Kansas","Wyoming","Truck","157.0094","122.56752692","119.9360"
"Kentucky","Alabama","Truck","1065.3351","438.73558075","1375.2549"
"Kentucky","Alaska","Truck","53.5463","206.51828442","3.6018"
"Kentucky","Arizona","Truck","105.5939","188.41197494","396.5104"
"Kentucky","Arkansas","Truck","324.9191","175.31724418","1060.7610"
"Kentucky","California","Truck","604.0606","1332.89700208","4876.9261"
"Kentucky","Colorado","Truck","103.5632","121.61844746","522.5596"
"Kentucky","Connecticut","Truck","215.3948","186.19338402","458.5867"
"Kentucky","Delaware","Truck","74.8393","49.60792025","177.0409"
"Kentucky","Washington DC","Truck","8.2509","4.88649222","44.7503"
"Kentucky","Florida","Truck","695.8826","577.84118614","2304.6444"
"Kentucky","Georgia","Truck","1297.0147","549.26692515","3351.2913"
"Kentucky","Idaho","Truck","17.3981","33.26782570","8.8099"
"Kentucky","Illinois","Truck","2147.4242","774.45095720","5412.0636"
"Kentucky","Indiana","Truck","8128.9831","1890.10881286","9063.5099"
"Kentucky","Iowa","Truck","277.7557","170.27021708","808.4509"
"Kentucky","Kansas","Truck","204.9542","136.53196822","705.4493"
"Kentucky","Kentucky","Truck","170967.9427","18066.11446992","53505.5976"
"Kentucky","Louisiana","Truck","156.2139","109.88789597","862.9298"
"Kentucky","Maine","Truck","14.4339","16.48212633","95.9502"
"Kentucky","Maryland","Truck","230.2536","140.64264549","647.8991"
"Kentucky","Massachusetts","Truck","168.3082","165.35012648","729.6258"
"Kentucky","Michigan","Truck","1453.2900","619.68133377","6715.6728"
"Kentucky","Minnesota","Truck","212.3608","167.93394630","1028.8030"
"Kentucky","Mississippi","Truck","367.7626","198.31482855","920.1092"
"Kentucky","Missouri","Truck","1077.3178","427.49292498","2653.9356"
"Kentucky","Montana","Truck","8.2335","14.50575875","114.5869"
"Kentucky","Nebraska","Truck","63.9941","50.47094453","291.5885"
"Kentucky","Nevada","Truck","45.3261","94.78809162","290.3394"
"Kentucky","New Hampshire","Truck","11.2386","11.28363931","98.5907"
"Kentucky","New Jersey","Truck","446.9623","330.61914821","1807.4990"
"Kentucky","New Mexico","Truck","17.0088","23.09058923","84.1920"
"Kentucky","New York","Truck","332.6081","235.00595730","1206.7803"
"Kentucky","North Carolina","Truck","923.7639","440.25951594","3463.4201"
"Kentucky","North Dakota","Truck","49.2882","53.40109981","6.7318"
"Kentucky","Ohio","Truck","9918.4103","2397.48867624","11207.9061"
"Kentucky","Oklahoma","Truck","142.7282","113.76434467","461.2270"
"Kentucky","Oregon","Truck","212.6176","505.58771403","903.7569"
"Kentucky","Pennsylvania","Truck","1042.1519","512.57699264","3302.5272"
"Kentucky","Rhode Island","Truck","38.4036","36.13368883","125.8057"
"Kentucky","South Carolina","Truck","314.5829","132.11798331","913.1145"
