"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total Current M$ in 2012"
"Missouri","Wisconsin","Other ag prods.","Truck","4.852","1.88846865","6.8605","6.8394"
"Missouri","Wyoming","Other ag prods.","Truck","0.0003","0.00030516","0.0001","0.0001"
"Montana","Alabama","Other ag prods.","Truck","0.0021","0.00430936","0.0011","0.0011"
"Montana","Alaska","Other ag prods.","Truck","0.0001","0.00034024","0","0"
"Montana","Arizona","Other ag prods.","Truck","0.0154","0.01885343","0.0079","0.0079"
"Montana","Arkansas","Other ag prods.","Truck","0.0034","0.00553057","0.0017","0.0017"
"Montana","California","Other ag prods.","Truck","72.9339","91.76407492","42.9082","42.7758"
"Montana","Colorado","Other ag prods.","Truck","0.1674","0.12660053","0.0867","0.0864"
"Montana","Connecticut","Other ag prods.","Truck","0.0013","0.00293898","0.0005","0.0005"
"Montana","Delaware","Other ag prods.","Truck","0.0003","0.00073462","0.0002","0.0002"
"Montana","Washington DC","Other ag prods.","Truck","0.0004","0.00097516","0.0002","0.0002"
"Montana","Florida","Other ag prods.","Truck","0.003","0.00788995","0.0016","0.0016"
"Montana","Georgia","Other ag prods.","Truck","0.0038","0.00806545","0.002","0.002"
"Montana","Idaho","Other ag prods.","Truck","152.9662","72.20015901","56.109","55.9359"
"Montana","Illinois","Other ag prods.","Truck","0.0342","0.04790667","0.0176","0.0175"
"Montana","Indiana","Other ag prods.","Truck","0.0105","0.01643395","0.0054","0.0053"
"Montana","Iowa","Other ag prods.","Truck","1.167","1.45832726","1.1606","1.157"
"Montana","Kansas","Other ag prods.","Truck","0.0129","0.01658447","0.0066","0.0066"
"Montana","Kentucky","Other ag prods.","Truck","0.0036","0.00627786","0.0019","0.0019"
"Montana","Louisiana","Other ag prods.","Truck","0.0019","0.00405406","0.001","0.001"
"Montana","Maine","Other ag prods.","Truck","0.0002","0.00057895","0.0001","0.0001"
"Montana","Maryland","Other ag prods.","Truck","0.0022","0.00473024","0.0012","0.0012"
"Montana","Massachusetts","Other ag prods.","Truck","0.0018","0.00434309","0.0009","0.0009"
"Montana","Michigan","Other ag prods.","Truck","0.0123","0.02032024","0.0065","0.0063"
"Montana","Minnesota","Other ag prods.","Truck","0.0859","0.0866596","0.0441","0.0439"
"Montana","Mississippi","Other ag prods.","Truck","0.0015","0.00286098","0.0008","0.0008"
"Montana","Missouri","Other ag prods.","Truck","0.0152","0.02111712","0.0078","0.0078"
"Montana","Montana","Other ag prods.","Truck","219.9466","27.71789457","113.8069","113.4558"
"Montana","Nebraska","Other ag prods.","Truck","0.0285","0.03057484","0.0145","0.0145"
"Montana","Nevada","Other ag prods.","Truck","7.2438","7.17244515","3.6689","3.6576"
"Montana","New Hampshire","Other ag prods.","Truck","0.0003","0.00080287","0.0002","0.0002"
"Montana","New Jersey","Other ag prods.","Truck","0.0032","0.00697722","0.0017","0.0017"
"Montana","New Mexico","Other ag prods.","Truck","0.008","0.00893084","0.0041","0.0041"
"Montana","New York","Other ag prods.","Truck","0.0069","0.01466297","0.0036","0.0036"
"Montana","North Carolina","Other ag prods.","Truck","0.0033","0.00728952","0.0018","0.0018"
"Montana","North Dakota","Other ag prods.","Truck","0.8442","0.53783583","1.4417","1.4373"
"Montana","Ohio","Other ag prods.","Truck","0.0115","0.02000378","0.006","0.006"
"Montana","Oklahoma","Other ag prods.","Truck","0.0073","0.01060992","0.0038","0.0038"
"Montana","Oregon","Other ag prods.","Truck","0.1001","0.07611788","0.2554","0.2546"
"Montana","Pennsylvania","Other ag prods.","Truck","0.0064","0.01288942","0.0033","0.0033"
"Montana","Rhode Island","Other ag prods.","Truck","0.0002","0.00053406","0.0001","0.0001"
"Montana","South Carolina","Other ag prods.","Truck","0.0015","0.0032153","0.0006","0.0006"
"Montana","South Dakota","Other ag prods.","Truck","0.1878","0.14938919","0.0956","0.0953"
"Montana","Tennessee","Other ag prods.","Truck","0.0046","0.00851832","0.0024","0.0024"
"Montana","Texas","Other ag prods.","Truck","4.5031","7.47629724","1.0316","1.0285"
"Montana","Utah","Other ag prods.","Truck","0.1689","0.10127379","0.0879","0.0877"
"Montana","Vermont","Other ag prods.","Truck","0.0002","0.00052788","0.0001","0.0001"
"Montana","Virginia","Other ag prods.","Truck","0.0029","0.00653333","0.0016","0.0016"
"Montana","Washington","Other ag prods.","Truck","0.6744","0.4344305","0.3516","0.3505"
"Montana","West Virginia","Other ag prods.","Truck","0.0009","0.00175534","0.0005","0.0005"
"Montana","Wisconsin","Other ag prods.","Truck","0.0291","0.03724392","0.0149","0.0148"
"Montana","Wyoming","Other ag prods.","Truck","14.4865","6.22994434","17.0702","17.0175"
"Nebraska","Alabama","Other ag prods.","Truck","0.0034","0.00346982","0.0017","0.0017"
"Nebraska","Alaska","Other ag prods.","Truck","0","0","0","0"
"Nebraska","Arizona","Other ag prods.","Truck","0.0052","0.00670651","0.0025","0.0025"
"Nebraska","Arkansas","Other ag prods.","Truck","3.3827","2.070039","1.1415","1.138"
"Nebraska","California","Other ag prods.","Truck","0.0145","0.0222653","0.0075","0.0075"
"Nebraska","Colorado","Other ag prods.","Truck","241.0933","127.64574767","159.9574","159.4639"
"Nebraska","Connecticut","Other ag prods.","Truck","0.001","0.00146815","0.0004","0.0004"
"Nebraska","Delaware","Other ag prods.","Truck","0.0004","0.00045521","0.0002","0.0002"
"Nebraska","Washington DC","Other ag prods.","Truck","0.0004","0.00056501","0.0002","0.0002"
"Nebraska","Florida","Other ag prods.","Truck","0.0031","0.00474783","0.0016","0.0016"
"Nebraska","Georgia","Other ag prods.","Truck","0.0057","0.00634741","0.0029","0.0029"
"Nebraska","Idaho","Other ag prods.","Truck","0.0026","0.00295967","0.0014","0.0014"
"Nebraska","Illinois","Other ag prods.","Truck","3.7124","2.014588","1.2565","1.2526"
"Nebraska","Indiana","Other ag prods.","Truck","16.8173","11.73983526","11.0494","11.0153"
"Nebraska","Iowa","Other ag prods.","Truck","1116.611","324.28576374","264.6465","263.8301"
"Nebraska","Kansas","Other ag prods.","Truck","570.5734","159.807266","238.9535","238.2164"
"Nebraska","Kentucky","Other ag prods.","Truck","7.8613","6.45061897","5.691","5.6735"
"Nebraska","Louisiana","Other ag prods.","Truck","0.0038","0.00378054","0.0018","0.0018"
"Nebraska","Maine","Other ag prods.","Truck","0.0002","0.00037831","0.0001","0.0001"
"Nebraska","Maryland","Other ag prods.","Truck","0.0023","0.00290756","0.0012","0.0012"
"Nebraska","Massachusetts","Other ag prods.","Truck","0.0014","0.0022165","0.0008","0.0008"
"Nebraska","Michigan","Other ag prods.","Truck","18.1187","13.89628325","10.7125","10.6795"
"Nebraska","Minnesota","Other ag prods.","Truck","1.0894","0.47695937","1.0221","1.0189"
"Nebraska","Mississippi","Other ag prods.","Truck","2.7667","2.56150388","0.5556","0.5539"
"Nebraska","Missouri","Other ag prods.","Truck","552.4166","197.92921973","164.45","163.9427"
"Nebraska","Montana","Other ag prods.","Truck","0.0043","0.00447918","0.0022","0.0022"
"Nebraska","Nebraska","Other ag prods.","Truck","3686.2465","259.67196009","1195.6702","1191.9815"
"Nebraska","Nevada","Other ag prods.","Truck","0.003","0.00375799","0.0015","0.0015"
"Nebraska","New Hampshire","Other ag prods.","Truck","0.0002","0.00034084","0.0001","0.0001"
"Nebraska","New Jersey","Other ag prods.","Truck","0.003","0.00403057","0.0016","0.0016"
"Nebraska","New Mexico","Other ag prods.","Truck","0.0071","0.00636454","0.0037","0.0037"
"Nebraska","New York","Other ag prods.","Truck","0.0066","0.0084778","0.0034","0.0034"
"Nebraska","North Carolina","Other ag prods.","Truck","0.0035","0.00449013","0.0017","0.0017"
"Nebraska","North Dakota","Other ag prods.","Truck","10.7366","5.77349328","20.2837","20.2211"
"Nebraska","Ohio","Other ag prods.","Truck","1.1614","0.99176733","1.1528","1.1493"
"Nebraska","Oklahoma","Other ag prods.","Truck","9.0239","4.45347634","2.3004","2.2933"
"Nebraska","Oregon","Other ag prods.","Truck","0.1294","0.21284961","3.4114","3.4009"
"Nebraska","Pennsylvania","Other ag prods.","Truck","7.875","9.27765282","5.6908","5.6732"
"Nebraska","Rhode Island","Other ag prods.","Truck","0.0002","0.00033898","0.0001","0.0001"
"Nebraska","South Carolina","Other ag prods.","Truck","11.1989","12.99417984","5.4557","5.4388"
"Nebraska","South Dakota","Other ag prods.","Truck","10.6575","2.98764149","10.9457","10.9119"
"Nebraska","Tennessee","Other ag prods.","Truck","15.5305","14.57205873","7.85","7.8258"
"Nebraska","Texas","Other ag prods.","Truck","0.0673","0.05162391","0.035","0.035"
"Nebraska","Utah","Other ag prods.","Truck","0.0162","0.01448493","0.0084","0.0083"
"Nebraska","Vermont","Other ag prods.","Truck","0.0001","0.00016398","0.0001","0.0001"
"Nebraska","Virginia","Other ag prods.","Truck","4.5829","5.47143988","4.6591","4.6447"
"Nebraska","Washington","Other ag prods.","Truck","0.0027","0.00434797","0.0014","0.0014"
"Nebraska","West Virginia","Other ag prods.","Truck","0.0011","0.00116846","0.0006","0.0006"
"Nebraska","Wisconsin","Other ag prods.","Truck","0.0425","0.02422179","0.0219","0.0218"
"Nebraska","Wyoming","Other ag prods.","Truck","52.8055","33.65979007","62.5716","62.3785"
"Nevada","Alabama","Other ag prods.","Truck","0.0013","0.0028138","0.0007","0.0007"
"Nevada","Alaska","Other ag prods.","Truck","0","0","0","0"
"Nevada","Arizona","Other ag prods.","Truck","12.3029","6.68042532","11.9645","11.9275"
"Nevada","Arkansas","Other ag prods.","Truck","0.0021","0.00362661","0.0011","0.0011"
"Nevada","California","Other ag prods.","Truck","78.3588","30.91309718","48.8251","48.6744"
"Nevada","Colorado","Other ag prods.","Truck","0.0905","0.08519382","0.0473","0.047"
"Nevada","Connecticut","Other ag prods.","Truck","0.0004","0.00120011","0.0002","0.0002"
"Nevada","Delaware","Other ag prods.","Truck","0.0001","0.00025079","0.0001","0.0001"
"Nevada","Washington DC","Other ag prods.","Truck","0.0001","0.00031379","0.0001","0.0001"
"Nevada","Florida","Other ag prods.","Truck","0.0021","0.00546214","0.0011","0.0011"
"Nevada","Georgia","Other ag prods.","Truck","1.8362","4.37228714","0.9541","0.9512"
"Nevada","Idaho","Other ag prods.","Truck","1.2143","0.62864651","0.583","0.5813"
"Nevada","Illinois","Other ag prods.","Truck","0.0084","0.01536508","0.0043","0.0043"
"Nevada","Indiana","Other ag prods.","Truck","0.0031","0.00616936","0.0017","0.0017"
"Nevada","Iowa","Other ag prods.","Truck","0.0046","0.00749387","0.0025","0.0025"
"Nevada","Kansas","Other ag prods.","Truck","0.0054","0.00794679","0.0029","0.0029"
"Nevada","Kentucky","Other ag prods.","Truck","0.0016","0.00324665","0.0008","0.0008"
"Nevada","Louisiana","Other ag prods.","Truck","0.0021","0.00405793","0.0011","0.0011"
"Nevada","Maine","Other ag prods.","Truck","0.0001","0.00041706","0","0"
"Nevada","Maryland","Other ag prods.","Truck","0.909","2.36236709","0.0139","0.0138"
"Nevada","Massachusetts","Other ag prods.","Truck","2.1461","6.19561543","0.4538","0.4524"
"Nevada","Michigan","Other ag prods.","Truck","0.0032","0.00643258","0.0015","0.0015"
"Nevada","Minnesota","Other ag prods.","Truck","2.0774","3.76224333","1.135","1.1315"
"Nevada","Mississippi","Other ag prods.","Truck","0.0009","0.00178326","0.0005","0.0005"
"Nevada","Missouri","Other ag prods.","Truck","0.0063","0.01034662","0.0032","0.0032"
"Nevada","Montana","Other ag prods.","Truck","0.0199","0.01769383","0.0106","0.0105"
"Nevada","Nebraska","Other ag prods.","Truck","0.0051","0.00651671","0.0026","0.0026"
"Nevada","Nevada","Other ag prods.","Truck","949.0722","92.47221056","670.6562","668.5871"
"Nevada","New Hampshire","Other ag prods.","Truck","0.0001","0.00031424","0.0001","0.0001"
"Nevada","New Jersey","Other ag prods.","Truck","0.0013","0.00327668","0.0006","0.0006"
"Nevada","New Mexico","Other ag prods.","Truck","0.3701","0.38885982","0.1334","0.133"
"Nevada","New York","Other ag prods.","Truck","1.1395","3.08361521","0.0435","0.0434"
"Nevada","North Carolina","Other ag prods.","Truck","0.0015","0.00351924","0.0008","0.0008"
"Nevada","North Dakota","Other ag prods.","Truck","0.0014","0.00191692","0.0007","0.0007"
"Nevada","Ohio","Other ag prods.","Truck","0.0038","0.00821659","0.0021","0.0021"
"Nevada","Oklahoma","Other ag prods.","Truck","2.1815","3.41501981","0.05","0.0498"
"Nevada","Oregon","Other ag prods.","Truck","0.365","0.19308753","0.1853","0.1848"
"Nevada","Pennsylvania","Other ag prods.","Truck","0.0023","0.00567439","0.0013","0.0013"
"Nevada","Rhode Island","Other ag prods.","Truck","0.0001","0.00029722","0","0"
"Nevada","South Carolina","Other ag prods.","Truck","0.0008","0.00174523","0.0003","0.0003"
"Nevada","South Dakota","Other ag prods.","Truck","0.0024","0.00351252","0.0013","0.0013"
"Nevada","Tennessee","Other ag prods.","Truck","1.9649","4.23265863","0.9606","0.9577"
"Nevada","Texas","Other ag prods.","Truck","0.0311","0.04647796","0.0161","0.0161"
"Nevada","Utah","Other ag prods.","Truck","3.9959","1.55896776","2.5881","2.5801"
"Nevada","Vermont","Other ag prods.","Truck","0.0001","0.00031339","0","0"
"Nevada","Virginia","Other ag prods.","Truck","0.0014","0.00357486","0.0006","0.0006"
"Nevada","Washington","Other ag prods.","Truck","0.1824","0.16622405","2.2453","2.2384"
"Nevada","West Virginia","Other ag prods.","Truck","0.0004","0.00097793","0.0001","0.0001"
"Nevada","Wisconsin","Other ag prods.","Truck","0.0034","0.00662963","0.0018","0.0018"
"Nevada","Wyoming","Other ag prods.","Truck","0.0238","0.01855178","0.0126","0.0126"
"New Hampshire","Alabama","Other ag prods.","Truck","0.0002","0.00022456","0.0001","0.0001"
"New Hampshire","Arizona","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Arkansas","Other ag prods.","Truck","0.0001","0.0001114","0","0"
"New Hampshire","California","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Colorado","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Connecticut","Other ag prods.","Truck","3.6098","0.58765008","8.2216","8.1963"
"New Hampshire","Delaware","Other ag prods.","Truck","0.0042","0.00163811","0.0022","0.0022"
"New Hampshire","Washington DC","Other ag prods.","Truck","0.0021","0.00101485","0.0011","0.0011"
"New Hampshire","Florida","Other ag prods.","Truck","0.0005","0.0006558","0.0003","0.0003"
"New Hampshire","Georgia","Other ag prods.","Truck","0.0006","0.00076994","0.0003","0.0003"
"New Hampshire","Idaho","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Illinois","Other ag prods.","Truck","0.0018","0.00183215","0.0009","0.0009"
"New Hampshire","Indiana","Other ag prods.","Truck","0.0012","0.00115962","0.0006","0.0006"
"New Hampshire","Iowa","Other ag prods.","Truck","0.0002","0.00028826","0.0001","0.0001"
"New Hampshire","Kansas","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Kentucky","Other ag prods.","Truck","0.0006","0.00066548","0.0003","0.0003"
"New Hampshire","Louisiana","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Maine","Other ag prods.","Truck","99.9019","15.80862901","44.3448","44.208"
"New Hampshire","Maryland","Other ag prods.","Truck","0.0124","0.0058924","0.0066","0.0066"
"New Hampshire","Massachusetts","Other ag prods.","Truck","35.6612","3.04033224","28.0108","27.9244"
"New Hampshire","Michigan","Other ag prods.","Truck","0.0025","0.0021121","0.0013","0.0013"
"New Hampshire","Minnesota","Other ag prods.","Truck","0.0002","0.0003881","0.0001","0.0001"
"New Hampshire","Mississippi","Other ag prods.","Truck","0.0001","0.0001002","0","0"
"New Hampshire","Missouri","Other ag prods.","Truck","0.0003","0.0003648","0.0001","0.0001"
"New Hampshire","Montana","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Nebraska","Other ag prods.","Truck","0.0001","9.193E-05","0","0"
"New Hampshire","Nevada","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","New Hampshire","Other ag prods.","Truck","269.779","12.62692271","155.4135","154.934"
"New Hampshire","New Jersey","Other ag prods.","Truck","0.1144","0.03322887","0.0672","0.067"
"New Hampshire","New Mexico","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","New York","Other ag prods.","Truck","4.0331","0.90430049","10.7841","10.7508"
"New Hampshire","North Carolina","Other ag prods.","Truck","0.0024","0.00203331","0.0012","0.0012"
"New Hampshire","North Dakota","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Ohio","Other ag prods.","Truck","0.0062","0.00447503","0.0033","0.0033"
"New Hampshire","Oklahoma","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Oregon","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Pennsylvania","Other ag prods.","Truck","0.0552","0.02206762","0.0288","0.0287"
"New Hampshire","Rhode Island","Other ag prods.","Truck","0.3878","0.04749026","1.2914","1.2874"
"New Hampshire","South Carolina","Other ag prods.","Truck","0.0004","0.00048713","0.0002","0.0002"
"New Hampshire","South Dakota","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Tennessee","Other ag prods.","Truck","0.0004","0.0004795","0.0003","0.0003"
"New Hampshire","Texas","Other ag prods.","Truck","0.0002","0.00028147","0","0"
"New Hampshire","Utah","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","Vermont","Other ag prods.","Truck","32.4474","4.34438791","46.8755","46.7309"
"New Hampshire","Virginia","Other ag prods.","Truck","0.0083","0.00473339","0.0045","0.0045"
"New Hampshire","Washington","Other ag prods.","Truck","0","0","0","0"
"New Hampshire","West Virginia","Other ag prods.","Truck","0.0008","0.00057355","0.0003","0.0003"
"New Hampshire","Wisconsin","Other ag prods.","Truck","0.0005","0.00064715","0.0002","0.0002"
"New Hampshire","Wyoming","Other ag prods.","Truck","0","0","0","0"
"New Jersey","Alabama","Other ag prods.","Truck","0.0938","0.08488648","0.0482","0.048"
"New Jersey","Arizona","Other ag prods.","Truck","0.0191","0.04677092","0.6017","0.5999"
"New Jersey","Arkansas","Other ag prods.","Truck","2.2993","2.75518098","6.7172","6.6964"
"New Jersey","California","Other ag prods.","Truck","34.6851","94.99321245","36.766","36.6526"
"New Jersey","Colorado","Other ag prods.","Truck","10.977","20.12870624","9.8604","9.83"
"New Jersey","Connecticut","Other ag prods.","Truck","209.8707","31.8204046","271.4533","270.6158"
"New Jersey","Delaware","Other ag prods.","Truck","61.6009","4.3273292","88.5151","88.242"
"New Jersey","Washington DC","Other ag prods.","Truck","0.0752","0.01355164","0.0392","0.0391"
"New Jersey","Florida","Other ag prods.","Truck","5.6757","6.49396764","80.2672","80.0195"
"New Jersey","Georgia","Other ag prods.","Truck","6.8192","5.85414126","62.762","62.5683"
"New Jersey","Idaho","Other ag prods.","Truck","0","0","0","0"
"New Jersey","Illinois","Other ag prods.","Truck","11.4406","9.15751495","30.9219","30.8265"
"New Jersey","Indiana","Other ag prods.","Truck","6.3459","4.37968107","29.1551","29.0652"
"New Jersey","Iowa","Other ag prods.","Truck","1.2936","1.41001501","5.858","5.8399"
"New Jersey","Kansas","Other ag prods.","Truck","8.842","10.60666046","6.8624","6.8412"
"New Jersey","Kentucky","Other ag prods.","Truck","1.1679","0.83244518","1.0565","1.0532"
"New Jersey","Louisiana","Other ag prods.","Truck","0.0127","0.01753635","0.2041","0.2034"
"New Jersey","Maine","Other ag prods.","Truck","20.1943","9.61511763","32.7049","32.604"
"New Jersey","Maryland","Other ag prods.","Truck","80.735","12.39715383","151.7895","151.3213"
"New Jersey","Massachusetts","Other ag prods.","Truck","111.7261","28.17360799","404.2217","402.9747"
"New Jersey","Michigan","Other ag prods.","Truck","15.452","11.45468288","17.3211","17.2677"
"New Jersey","Minnesota","Other ag prods.","Truck","3.4806","4.42302866","1.1325","1.1291"
"New Jersey","Mississippi","Other ag prods.","Truck","0.155","0.18039876","0.8746","0.8719"
"New Jersey","Missouri","Other ag prods.","Truck","0.1427","0.1605146","1.1393","1.1357"
"New Jersey","Montana","Other ag prods.","Truck","0","0","0","0"
"New Jersey","Nebraska","Other ag prods.","Truck","0","0","0","0"
"New Jersey","Nevada","Other ag prods.","Truck","0","0","0","0"
"New Jersey","New Hampshire","Other ag prods.","Truck","13.8409","3.88719725","33.1507","33.0484"
"New Jersey","New Jersey","Other ag prods.","Truck","2921.5979","116.56718036","2704.8627","2696.5182"
"New Jersey","New Mexico","Other ag prods.","Truck","0","0","0","0"
"New Jersey","New York","Other ag prods.","Truck","421.4022","45.63837565","653.5159","651.4999"
"New Jersey","North Carolina","Other ag prods.","Truck","34.7386","18.57463523","77.2273","76.9894"
"New Jersey","North Dakota","Other ag prods.","Truck","0.1268","0.19773805","3.3196","3.3093"
"New Jersey","Ohio","Other ag prods.","Truck","10.7224","5.25980817","13.4405","13.3989"
"New Jersey","Oklahoma","Other ag prods.","Truck","0","0","0","0"
"New Jersey","Oregon","Other ag prods.","Truck","0.0226","0.06508972","0.4154","0.4141"
"New Jersey","Pennsylvania","Other ag prods.","Truck","499.9247","40.4175037","915.5332","912.709"
"New Jersey","Rhode Island","Other ag prods.","Truck","38.2221","7.98020003","58.3281","58.1481"
"New Jersey","South Carolina","Other ag prods.","Truck","13.0839","9.14444019","10.8527","10.8192"
"New Jersey","South Dakota","Other ag prods.","Truck","0","0","0","0"
"New Jersey","Tennessee","Other ag prods.","Truck","8.4991","6.60392942","7.2112","7.189"
"New Jersey","Texas","Other ag prods.","Truck","22.8606","42.97017987","45.6947","45.5538"
"New Jersey","Utah","Other ag prods.","Truck","1.1731","2.54873833","5.5028","5.4859"
"New Jersey","Vermont","Other ag prods.","Truck","0.9038","0.26935599","0.5396","0.5379"
"New Jersey","Virginia","Other ag prods.","Truck","18.1936","5.19847416","13.9019","13.8591"
"New Jersey","Washington","Other ag prods.","Truck","40.3464","115.58043363","7.0068","6.9852"
"New Jersey","West Virginia","Other ag prods.","Truck","0.2313","0.09640803","1.1394","1.1359"
"New Jersey","Wisconsin","Other ag prods.","Truck","0.039","0.03462625","1.1415","1.138"
"New Jersey","Wyoming","Other ag prods.","Truck","0","0","0","0"
"New Mexico","Alabama","Other ag prods.","Truck","2.2859","2.85816895","6.8103","6.7893"
"New Mexico","Alaska","Other ag prods.","Truck","0","0","0","0"
"New Mexico","Arizona","Other ag prods.","Truck","2.836","1.29328079","5.1447","5.1288"
"New Mexico","Arkansas","Other ag prods.","Truck","0.0228","0.0203427","0.0186","0.0185"
"New Mexico","California","Other ag prods.","Truck","2.302","1.8606117","6.1186","6.0997"
"New Mexico","Colorado","Other ag prods.","Truck","54.229","23.99753325","19.7669","19.7059"
"New Mexico","Connecticut","Other ag prods.","Truck","0.0348","0.07527859","0.9035","0.9007"
"New Mexico","Delaware","Other ag prods.","Truck","0.0002","0.00042748","0.0001","0.0001"
"New Mexico","Washington DC","Other ag prods.","Truck","0.0003","0.00063582","0.0002","0.0002"
"New Mexico","Florida","Other ag prods.","Truck","0.1195","0.21271732","2.1806","2.1739"
"New Mexico","Georgia","Other ag prods.","Truck","1.1171","1.60151139","5.4342","5.4174"
"New Mexico","Idaho","Other ag prods.","Truck","0.0061","0.00622193","0.0032","0.0032"
"New Mexico","Illinois","Other ag prods.","Truck","1.1571","1.55536154","7.0044","6.9829"
"New Mexico","Indiana","Other ag prods.","Truck","1.0084","1.36930904","5.7061","5.6884"
"New Mexico","Iowa","Other ag prods.","Truck","0.0075","0.00853012","0.0039","0.0039"
"New Mexico","Kansas","Other ag prods.","Truck","0.0959","0.06608197","0.0497","0.0494"
"New Mexico","Kentucky","Other ag prods.","Truck","0.0527","0.07138245","1.2593","1.2555"
"New Mexico","Louisiana","Other ag prods.","Truck","0.0182","0.01806419","0.0095","0.0095"
"New Mexico","Maine","Other ag prods.","Truck","0.0001","0.00027147","0.0001","0.0001"
"New Mexico","Maryland","Other ag prods.","Truck","0.04","0.07590515","1.1027","1.0993"
"New Mexico","Massachusetts","Other ag prods.","Truck","0.0011","0.00252684","0.0007","0.0007"
"New Mexico","Michigan","Other ag prods.","Truck","0.0335","0.05361453","1.0051","1.0019"
"New Mexico","Minnesota","Other ag prods.","Truck","0.0384","0.05100641","0.8701","0.8675"
"New Mexico","Mississippi","Other ag prods.","Truck","0.0071","0.00797979","0.0037","0.0037"
"New Mexico","Missouri","Other ag prods.","Truck","0.0719","0.06642767","0.0179","0.0178"
"New Mexico","Montana","Other ag prods.","Truck","0.0022","0.00254372","0.0011","0.0011"
"New Mexico","Nebraska","Other ag prods.","Truck","0.0152","0.01382002","0.0079","0.0078"
"New Mexico","Nevada","Other ag prods.","Truck","0.0576","0.03758394","0.0301","0.03"
"New Mexico","New Hampshire","Other ag prods.","Truck","0.008","0.0178505","0.0072","0.0071"
"New Mexico","New Jersey","Other ag prods.","Truck","0.0545","0.108786","1.1366","1.1331"
"New Mexico","New Mexico","Other ag prods.","Truck","4126.067","400.97590231","1319.7293","1315.6579"
"New Mexico","New York","Other ag prods.","Truck","0.0454","0.08943275","1.1177","1.1143"
"New Mexico","North Carolina","Other ag prods.","Truck","0.0435","0.07221127","1.141","1.1374"
"New Mexico","North Dakota","Other ag prods.","Truck","0.0011","0.00144719","0.0006","0.0006"
"New Mexico","Ohio","Other ag prods.","Truck","1.1504","1.67470316","3.524","3.513"
"New Mexico","Oklahoma","Other ag prods.","Truck","0.1884","0.1156143","0.0873","0.0871"
"New Mexico","Oregon","Other ag prods.","Truck","0.0271","0.03925814","0.245","0.2442"
"New Mexico","Pennsylvania","Other ag prods.","Truck","0.2005","0.35247978","3.5534","3.5426"
"New Mexico","Rhode Island","Other ag prods.","Truck","0.0002","0.00053234","0.0001","0.0001"
"New Mexico","South Carolina","Other ag prods.","Truck","0.7925","1.31062871","2.1551","2.1485"
"New Mexico","South Dakota","Other ag prods.","Truck","0.0025","0.00268922","0.0013","0.0013"
"New Mexico","Tennessee","Other ag prods.","Truck","0.0416","0.05107477","0.0064","0.0064"
"New Mexico","Texas","Other ag prods.","Truck","191.4075","106.87433934","81.7665","81.5144"
"New Mexico","Utah","Other ag prods.","Truck","0.2471","0.159491","0.3418","0.3408"
"New Mexico","Vermont","Other ag prods.","Truck","0.0001","0.00024657","0.0001","0.0001"
"New Mexico","Virginia","Other ag prods.","Truck","0.1657","0.28508368","4.2629","4.2497"
"New Mexico","Washington","Other ag prods.","Truck","1.1766","1.75979477","4.6006","4.5864"
"New Mexico","West Virginia","Other ag prods.","Truck","0.0008","0.00137071","0.0005","0.0005"
"New Mexico","Wisconsin","Other ag prods.","Truck","0.3542","0.50508714","1.9649","1.9589"
"New Mexico","Wyoming","Other ag prods.","Truck","0.0102","0.00772447","0.0053","0.0053"
"New York","Alabama","Other ag prods.","Truck","31.8359","32.30661394","119.0435","118.6762"
"New York","Arizona","Other ag prods.","Truck","17.0701","42.3761594","29.5615","29.4703"
"New York","Arkansas","Other ag prods.","Truck","4.4846","5.09413184","2.2646","2.2577"
"New York","California","Other ag prods.","Truck","42.9671","122.18462634","105.903","105.5763"
"New York","Colorado","Other ag prods.","Truck","0.2117","0.39658469","6.6236","6.6032"
"New York","Connecticut","Other ag prods.","Truck","215.4286","22.08650562","349.2497","348.1723"
"New York","Delaware","Other ag prods.","Truck","0.2951","0.06027092","0.246","0.2453"
"New York","Washington DC","Other ag prods.","Truck","1.0909","0.28044789","4.255","4.2419"
"New York","Florida","Other ag prods.","Truck","75.4781","92.60270366","167.5689","167.052"
"New York","Georgia","Other ag prods.","Truck","34.4621","31.79460492","39.7373","39.6147"
"New York","Idaho","Other ag prods.","Truck","0","0","0","0"
"New York","Illinois","Other ag prods.","Truck","66.9434","52.8162936","104.6099","104.2871"
"New York","Indiana","Other ag prods.","Truck","18.8276","13.50061732","33.9449","33.8402"
