"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 2002","Total Ton-Mile in 2002","Total M$ in 2002"
"Kentucky","North Dakota","Truck","13.7306","15.45811507","20.7830"
"Kentucky","Ohio","Truck","17081.7316","4444.82492746","15817.9022"
"Kentucky","Oklahoma","Truck","412.1015","322.08911037","2267.8659"
"Kentucky","Oregon","Truck","127.0911","301.57738607","528.9299"
"Kentucky","Pennsylvania","Truck","1339.4716","708.63320465","5330.7762"
"Kentucky","Rhode Island","Truck","24.0238","22.87925003","240.9174"
"Kentucky","South Carolina","Truck","1068.4683","528.08702022","2171.3485"
"Kentucky","South Dakota","Truck","129.4799","130.33758529","66.8551"
"Kentucky","Tennessee","Truck","8683.5987","2031.62269257","13502.2504"
"Kentucky","Texas","Truck","1739.6265","1650.36469732","6745.7704"
"Kentucky","Utah","Truck","132.1943","216.02267029","523.8753"
"Kentucky","Vermont","Truck","6.2553","5.95586373","21.3718"
"Kentucky","Virginia","Truck","1515.6821","727.58852854","3208.7830"
"Kentucky","Washington","Truck","115.4743","277.46516805","770.3960"
"Kentucky","West Virginia","Truck","3007.2499","872.61133334","2279.0014"
"Kentucky","Wisconsin","Truck","748.5968","411.15093710","1969.3748"
"Kentucky","Wyoming","Truck","7.0001","9.82605162","386.1955"
"Louisiana","Alabama","Truck","1112.1572","427.32120917","2248.8027"
"Louisiana","Alaska","Truck","4.9214","21.38225598","3.2496"
"Louisiana","Arizona","Truck","202.3798","284.93026623","282.0751"
"Louisiana","Arkansas","Truck","4459.7100","1748.34653031","1879.4360"
"Louisiana","California","Truck","341.9557","644.44684908","1195.2285"
"Louisiana","Colorado","Truck","133.2442","164.54461586","146.2746"
"Louisiana","Connecticut","Truck","65.1300","97.77642270","85.2097"
"Louisiana","Delaware","Truck","1.5172","1.91658159","7.6847"
"Louisiana","Washington DC","Truck","97.3214","105.87578712","12.9192"
"Louisiana","Florida","Truck","566.4543","428.50746208","1657.3411"
"Louisiana","Georgia","Truck","840.8050","484.22578804","1485.2891"
"Louisiana","Idaho","Truck","831.9188","1714.33553135","21.7668"
"Louisiana","Illinois","Truck","927.8843","804.07334381","977.9493"
"Louisiana","Indiana","Truck","174.1501","149.88492327","486.2061"
"Louisiana","Iowa","Truck","189.2616","177.29089547","460.6793"
"Louisiana","Kansas","Truck","129.6762","95.13213350","342.2267"
"Louisiana","Kentucky","Truck","163.3715","120.44899580","367.8526"
"Louisiana","Louisiana","Truck","113452.5625","9911.22366688","57149.7515"
"Louisiana","Maine","Truck","222.5533","393.03983372","41.8280"
"Louisiana","Maryland","Truck","130.4677","155.05629703","221.8103"
"Louisiana","Massachusetts","Truck","65.7862","104.28024539","185.2516"
"Louisiana","Michigan","Truck","81.1886","89.86760348","412.0811"
"Louisiana","Minnesota","Truck","86.9744","97.38381287","169.9639"
"Louisiana","Mississippi","Truck","5835.5468","1432.97300419","3739.8131"
"Louisiana","Missouri","Truck","723.9459","536.33439151","1709.5341"
"Louisiana","Montana","Truck","0.8481","1.71129356","1.6882"
"Louisiana","Nebraska","Truck","60.1485","57.97604207","77.9363"
"Louisiana","Nevada","Truck","43.6908","79.31040397","68.1821"
"Louisiana","New Hampshire","Truck","87.2097","143.31821339","44.0161"
"Louisiana","New Jersey","Truck","13666.6019","18791.00509498","1018.1735"
"Louisiana","New Mexico","Truck","48.2173","49.26058348","49.2343"
"Louisiana","New York","Truck","155.8868","220.04235943","685.6328"
"Louisiana","North Carolina","Truck","396.9922","346.47188170","598.9566"
"Louisiana","North Dakota","Truck","0.9992","1.46888349","1.2395"
"Louisiana","Ohio","Truck","300.9631","291.32789952","796.0042"
"Louisiana","Oklahoma","Truck","755.8820","409.30629627","792.7366"
"Louisiana","Oregon","Truck","49.8587","124.98753821","121.1913"
"Louisiana","Pennsylvania","Truck","235.9042","286.40834856","555.2640"
"Louisiana","Rhode Island","Truck","5.4819","8.61300550","2.2003"
"Louisiana","South Carolina","Truck","277.4210","211.95271801","420.5132"
"Louisiana","South Dakota","Truck","76.4933","88.04795593","6.1700"
"Louisiana","Tennessee","Truck","1014.9591","526.45148853","980.1283"
"Louisiana","Texas","Truck","11587.1554","4554.94590961","10038.0129"
"Louisiana","Utah","Truck","136.4784","226.04884731","77.2902"
"Louisiana","Vermont","Truck","49.6205","80.90338580","2.9367"
"Louisiana","Virginia","Truck","144.7573","155.42246589","259.6744"
"Louisiana","Washington","Truck","53.9543","136.71827281","123.8879"
"Louisiana","West Virginia","Truck","160.3443","161.97206435","110.6887"
"Louisiana","Wisconsin","Truck","196.5788","207.89461164","389.3835"
"Louisiana","Wyoming","Truck","2.6175","4.05685076","11.2399"
"Maine","Alabama","Truck","179.4986","257.29481526","192.1210"
"Maine","Alaska","Truck","0.2580","1.20266987","0.3276"
"Maine","Arizona","Truck","48.4270","138.46114941","38.9002"
"Maine","Arkansas","Truck","43.1198","71.90554878","127.8493"
"Maine","California","Truck","75.1353","239.82794895","268.4589"
"Maine","Colorado","Truck","4.4977","9.86211393","35.8594"
"Maine","Connecticut","Truck","710.3778","207.32094708","1437.1978"
"Maine","Delaware","Truck","14.9523","7.81799107","18.4102"
"Maine","Washington DC","Truck","2.2308","1.33799895","19.8918"
"Maine","Florida","Truck","612.1178","950.63153371","294.8430"
"Maine","Georgia","Truck","71.3185","91.21087878","150.4331"
"Maine","Idaho","Truck","2.7649","7.74475083","14.5392"
"Maine","Illinois","Truck","311.6006","384.65395492","442.7397"
"Maine","Indiana","Truck","92.7428","103.87586600","233.7219"
"Maine","Iowa","Truck","31.8530","46.56072388","93.7799"
"Maine","Kansas","Truck","19.1185","32.57063415","46.1400"
"Maine","Kentucky","Truck","111.0127","130.62446695","165.4490"
"Maine","Louisiana","Truck","7.0721","12.55086408","49.1866"
"Maine","Maine","Truck","36100.1704","2536.90114540","18660.1534"
"Maine","Maryland","Truck","248.4341","149.90388307","227.8537"
"Maine","Massachusetts","Truck","4324.6194","821.68861899","7551.2683"
"Maine","Michigan","Truck","47.7026","52.06674874","223.3278"
"Maine","Minnesota","Truck","105.1649","170.83368148","128.1096"
"Maine","Mississippi","Truck","36.5502","57.87501983","54.3529"
"Maine","Missouri","Truck","189.0921","288.50119274","100.1773"
"Maine","Montana","Truck","0.3613","0.94502748","7.0578"
"Maine","Nebraska","Truck","1.9890","3.31168537","42.8811"
"Maine","Nevada","Truck","2.1653","6.52115612","27.7233"
"Maine","New Hampshire","Truck","2516.9707","377.44071511","3508.5398"
"Maine","New Jersey","Truck","493.1895","216.56607614","765.4596"
"Maine","New Mexico","Truck","1.0713","2.57456489","3.6232"
"Maine","New York","Truck","1231.6389","482.92361836","2621.4244"
"Maine","North Carolina","Truck","133.3173","130.77117796","362.2066"
"Maine","North Dakota","Truck","4.7438","9.09637989","6.3905"
"Maine","Ohio","Truck","181.2025","166.99919252","276.9925"
"Maine","Oklahoma","Truck","10.2652","18.99593159","35.0657"
"Maine","Oregon","Truck","109.8525","364.15594302","114.3608"
"Maine","Pennsylvania","Truck","1114.1379","603.41366723","1253.4249"
"Maine","Rhode Island","Truck","319.5707","74.29650370","372.2944"
"Maine","South Carolina","Truck","82.2483","91.43897712","290.5180"
"Maine","South Dakota","Truck","9.5041","17.36326958","26.6044"
"Maine","Tennessee","Truck","135.4441","178.46124047","211.3491"
"Maine","Texas","Truck","71.4374","146.60236701","225.9040"
"Maine","Utah","Truck","6.4371","16.27621430","36.9664"
"Maine","Vermont","Truck","588.2688","136.34366129","582.2059"
"Maine","Virginia","Truck","150.0909","110.32382278","160.9162"
"Maine","Washington","Truck","9.2409","29.82585541","56.3740"
"Maine","West Virginia","Truck","31.5876","27.29918079","45.7189"
"Maine","Wisconsin","Truck","177.9237","242.81686548","271.8348"
"Maine","Wyoming","Truck","0.6311","1.43944733","25.7453"
"Maryland","Alabama","Truck","174.8196","144.37498829","512.2525"
"Maryland","Alaska","Truck","2.6499","11.34233230","0.6827"
"Maryland","Arizona","Truck","16.8740","39.28968535","247.8321"
"Maryland","Arkansas","Truck","28.3138","30.78607132","56.4759"
"Maryland","California","Truck","285.0160","774.09664305","1110.3445"
"Maryland","Colorado","Truck","26.2297","44.19224787","134.9288"
"Maryland","Connecticut","Truck","312.7033","93.29529041","1117.0164"
"Maryland","Delaware","Truck","5670.5459","795.24755615","2758.3602"
"Maryland","Washington DC","Truck","4188.8916","142.90757818","5774.9244"
"Maryland","Florida","Truck","320.6583","312.34839859","852.2007"
"Maryland","Georgia","Truck","331.3778","221.65050753","784.5676"
"Maryland","Idaho","Truck","15.8259","37.34388601","50.6600"
"Maryland","Illinois","Truck","498.3818","366.38992054","1491.7554"
"Maryland","Indiana","Truck","341.3864","206.74000889","591.2816"
"Maryland","Iowa","Truck","36.1341","36.24790539","80.6354"
"Maryland","Kansas","Truck","97.4784","113.37553262","469.5077"
"Maryland","Kentucky","Truck","297.4973","181.03058050","799.8284"
"Maryland","Louisiana","Truck","48.9935","56.75126821","247.2917"
"Maryland","Maine","Truck","105.7844","61.45651322","340.7929"
"Maryland","Maryland","Truck","135113.5962","5084.16444230","63871.8291"
"Maryland","Massachusetts","Truck","596.7608","243.78102071","1717.8753"
"Maryland","Michigan","Truck","215.3264","130.65617386","765.6061"
"Maryland","Minnesota","Truck","54.3189","62.13245758","998.1037"
"Maryland","Mississippi","Truck","15.1483","14.88864271","118.9980"
"Maryland","Missouri","Truck","160.0528","152.90769736","814.8834"
"Maryland","Montana","Truck","0.7687","1.64029412","8.3768"
"Maryland","Nebraska","Truck","41.2099","51.06685493","253.1113"
"Maryland","Nevada","Truck","21.0321","54.44732996","128.9727"
"Maryland","New Hampshire","Truck","104.4516","47.86960027","242.1922"
"Maryland","New Jersey","Truck","3407.1774","612.73008498","9311.9102"
"Maryland","New Mexico","Truck","81.4394","154.64058421","158.8803"
"Maryland","New York","Truck","2612.4923","692.11745540","5853.0932"
"Maryland","North Carolina","Truck","1541.8736","591.30413438","1877.6859"
"Maryland","North Dakota","Truck","14.0785","20.61845759","10.0274"
"Maryland","Ohio","Truck","1326.8288","544.83109544","1876.0677"
"Maryland","Oklahoma","Truck","28.3527","35.97769906","248.4180"
"Maryland","Oregon","Truck","8.4842","24.11676088","152.5018"
"Maryland","Pennsylvania","Truck","11673.0274","1830.73895397","16481.7234"
"Maryland","Rhode Island","Truck","108.7398","42.08692240","799.1001"
"Maryland","South Carolina","Truck","292.7757","152.20440536","1593.9268"
"Maryland","South Dakota","Truck","10.9209","15.15466195","12.6249"
"Maryland","Tennessee","Truck","252.1152","160.12609630","659.0101"
"Maryland","Texas","Truck","275.3165","399.19790659","1501.3539"
"Maryland","Utah","Truck","4.9843","10.52131808","66.8214"
"Maryland","Vermont","Truck","72.6356","35.42244877","271.4583"
"Maryland","Virginia","Truck","20329.0719","2290.03964851","22004.7573"
"Maryland","Washington","Truck","39.7746","111.06876895","207.2472"
"Maryland","West Virginia","Truck","4095.1842","1091.12789821","662.5841"
"Maryland","Wisconsin","Truck","226.6823","204.27490532","846.1767"
"Maryland","Wyoming","Truck","3.3294","6.19154694","6.6339"
"Massachusetts","Alabama","Truck","152.9880","184.58315023","2397.7734"
"Massachusetts","Alaska","Truck","4.3585","19.84562799","41.2311"
"Massachusetts","Arizona","Truck","351.1640","941.37664783","738.8452"
"Massachusetts","Arkansas","Truck","26.1890","38.66101764","1063.7649"
"Massachusetts","California","Truck","348.6822","1059.92492271","4677.3187"
"Massachusetts","Colorado","Truck","35.7150","71.36076246","213.4844"
"Massachusetts","Connecticut","Truck","6091.1014","631.90717903","11344.3157"
"Massachusetts","Delaware","Truck","62.8059","21.51530501","253.0532"
"Massachusetts","Washington DC","Truck","22.6791","9.84475202","1344.5883"
"Massachusetts","Florida","Truck","788.3844","1078.02386731","2514.2625"
"Massachusetts","Georgia","Truck","245.1270","266.70609030","1347.9669"
"Massachusetts","Idaho","Truck","4.3748","11.42186031","22.8667"
"Massachusetts","Illinois","Truck","396.7188","406.68830950","3500.5464"
"Massachusetts","Indiana","Truck","668.0564","618.21156431","1300.6322"
"Massachusetts","Iowa","Truck","421.2743","538.31552592","239.9602"
"Massachusetts","Kansas","Truck","28.4939","44.65672511","367.9607"
"Massachusetts","Kentucky","Truck","102.9169","98.48013589","554.2891"
"Massachusetts","Louisiana","Truck","21.8883","34.69219376","253.8731"
"Massachusetts","Maine","Truck","1232.3150","244.93577324","2919.5803"
"Massachusetts","Maryland","Truck","360.2621","147.73675346","1698.5082"
"Massachusetts","Massachusetts","Truck","99393.4734","4283.79341510","95892.3896"
"Massachusetts","Michigan","Truck","227.9408","198.42377407","1780.7476"
"Massachusetts","Minnesota","Truck","163.2445","230.20678828","1366.4295"
"Massachusetts","Mississippi","Truck","41.9111","58.08572880","227.4326"
"Massachusetts","Missouri","Truck","144.6337","188.77695708","909.8138"
"Massachusetts","Montana","Truck","16.8845","40.61350566","289.9283"
"Massachusetts","Nebraska","Truck","11.5167","17.40573782","261.3562"
"Massachusetts","Nevada","Truck","37.4733","104.99596471","334.6705"
"Massachusetts","New Hampshire","Truck","4626.9764","395.98528560","6723.5690"
"Massachusetts","New Jersey","Truck","2544.1436","601.62480608","8950.0648"
"Massachusetts","New Mexico","Truck","5.6477","12.65669711","49.7998"
"Massachusetts","New York","Truck","5081.2401","1123.03326280","11131.7107"
"Massachusetts","North Carolina","Truck","297.2795","234.58431219","2482.5039"
"Massachusetts","North Dakota","Truck","0.6698","1.16950460","2.0311"
"Massachusetts","Ohio","Truck","438.4758","321.25719139","3341.6244"
"Massachusetts","Oklahoma","Truck","16.0785","26.84393912","114.0102"
"Massachusetts","Oregon","Truck","23.6908","73.79520407","180.1752"
"Massachusetts","Pennsylvania","Truck","1544.2560","568.98624324","7006.6190"
"Massachusetts","Rhode Island","Truck","3863.0534","251.20289430","6143.2029"
"Massachusetts","South Carolina","Truck","234.0695","219.16268258","417.5010"
"Massachusetts","South Dakota","Truck","2.5590","4.16611628","16.8539"
"Massachusetts","Tennessee","Truck","153.5876","168.24228943","897.0917"
"Massachusetts","Texas","Truck","326.4244","613.60454416","11654.4559"
"Massachusetts","Utah","Truck","12.7820","30.43095977","127.3873"
"Massachusetts","Vermont","Truck","1027.8920","198.02002640","3379.9360"
"Massachusetts","Virginia","Truck","258.6751","145.99400839","1216.6048"
"Massachusetts","Washington","Truck","54.5976","165.88433638","12820.0902"
"Massachusetts","West Virginia","Truck","38.3893","26.35647861","211.1373"
"Massachusetts","Wisconsin","Truck","144.9729","165.73127589","594.5653"
"Massachusetts","Wyoming","Truck","1.0376","2.21046559","118.0513"
"Michigan","Alabama","Truck","764.3706","618.40131720","2629.6745"
"Michigan","Alaska","Truck","71.0356","267.32286732","197.0135"
"Michigan","Arizona","Truck","127.4360","254.20244010","708.2900"
"Michigan","Arkansas","Truck","974.3611","821.17141158","1603.7350"
"Michigan","California","Truck","1152.4173","2623.68654189","6525.3259"
"Michigan","Colorado","Truck","368.7488","454.14527587","973.7929"
"Michigan","Connecticut","Truck","176.6579","142.42382354","715.8443"
"Michigan","Delaware","Truck","183.7462","120.52430699","475.9758"
"Michigan","Washington DC","Truck","2.2127","1.30714034","37.2111"
"Michigan","Florida","Truck","467.3151","590.83058342","1921.6206"
"Michigan","Georgia","Truck","1198.5589","939.68829407","4945.2607"
"Michigan","Idaho","Truck","33.6700","62.08204284","312.7838"
"Michigan","Illinois","Truck","9073.0377","2525.22822024","20817.3378"
"Michigan","Indiana","Truck","11377.5264","3123.68186668","20773.1246"
"Michigan","Iowa","Truck","878.5237","450.49640667","2160.0981"
"Michigan","Kansas","Truck","258.0986","204.76735912","1113.5932"
"Michigan","Kentucky","Truck","2296.0151","948.65299020","7025.0916"
"Michigan","Louisiana","Truck","183.2927","202.30472511","1303.1451"
"Michigan","Maine","Truck","117.4900","126.36289387","237.0888"
"Michigan","Maryland","Truck","358.2556","216.13153402","2049.6366"
"Michigan","Massachusetts","Truck","258.1290","235.01224267","1378.0182"
"Michigan","Michigan","Truck","276443.5260","20903.69532682","256214.8362"
"Michigan","Minnesota","Truck","905.9892","598.38833859","2463.8726"
"Michigan","Mississippi","Truck","140.3145","126.19842484","794.5863"
"Michigan","Missouri","Truck","1503.6518","963.49208092","8180.9444"
"Michigan","Montana","Truck","27.3173","44.61539767","70.0963"
"Michigan","Nebraska","Truck","262.3443","196.41283683","491.8429"
"Michigan","Nevada","Truck","248.1016","496.03004513","574.6242"
"Michigan","New Hampshire","Truck","70.1353","64.01588061","117.5603"
"Michigan","New Jersey","Truck","733.2606","507.76110968","4544.0977"
"Michigan","New Mexico","Truck","15.4544","24.39104131","233.4139"
"Michigan","New York","Truck","1234.3543","763.41465661","5793.7542"
"Michigan","North Carolina","Truck","1249.2439","880.31172582","3140.2190"
"Michigan","North Dakota","Truck","83.3114","78.46562014","339.3185"
"Michigan","Ohio","Truck","23305.5243","5233.23314580","30241.5864"
"Michigan","Oklahoma","Truck","205.1015","206.72546466","739.0348"
"Michigan","Oregon","Truck","84.8172","199.24205714","657.1753"
"Michigan","Pennsylvania","Truck","2836.2640","1412.03899240","8353.2177"
"Michigan","Rhode Island","Truck","19.6807","17.68576431","262.1880"
"Michigan","South Carolina","Truck","309.9151","252.13382002","653.2678"
"Michigan","South Dakota","Truck","44.8127","39.07812997","175.3279"
"Michigan","Tennessee","Truck","2195.8340","1361.33504053","4461.3397"
"Michigan","Texas","Truck","1748.9456","2228.40688506","5473.8508"
"Michigan","Utah","Truck","79.8130","130.70332673","191.3744"
"Michigan","Vermont","Truck","98.8257","82.16747361","11.8008"
"Michigan","Virginia","Truck","626.1320","439.44974802","3151.0781"
"Michigan","Washington","Truck","216.2332","488.33192015","1143.4241"
"Michigan","West Virginia","Truck","253.7800","111.53413091","485.1714"
"Michigan","Wisconsin","Truck","5372.3798","1974.67477487","7522.5408"
"Michigan","Wyoming","Truck","12.1747","16.40899786","58.7596"
"Minnesota","Alabama","Truck","1506.4097","1665.83214552","543.8622"
"Minnesota","Alaska","Truck","2.3053","7.22504044","9.5614"
"Minnesota","Arizona","Truck","483.5872","839.21123767","641.4377"
"Minnesota","Arkansas","Truck","166.5568","137.15306777","386.9194"
"Minnesota","California","Truck","2764.7473","5377.42308539","4703.1740"
"Minnesota","Colorado","Truck","444.1772","422.34923277","1048.7974"
"Minnesota","Connecticut","Truck","82.2517","109.53116886","543.2044"
"Minnesota","Delaware","Truck","21.8167","26.59270118","23.3709"
"Minnesota","Washington DC","Truck","24.6624","28.99578273","11.0343"
"Minnesota","Florida","Truck","447.1127","743.73889095","1513.2864"
"Minnesota","Georgia","Truck","493.2333","580.97866414","1507.2836"
"Minnesota","Idaho","Truck","48.1472","66.26787708","229.9820"
"Minnesota","Illinois","Truck","3062.0259","1475.46469426","7073.9197"
"Minnesota","Indiana","Truck","542.3286","332.30235422","1719.2102"
"Minnesota","Iowa","Truck","7972.3699","2353.52354928","5939.3767"
"Minnesota","Kansas","Truck","310.6067","190.40448130","719.8406"
"Minnesota","Kentucky","Truck","508.2518","420.62787821","1136.6082"
"Minnesota","Louisiana","Truck","470.5121","587.89601778","564.1522"
"Minnesota","Maine","Truck","77.1530","125.17701622","267.1040"
"Minnesota","Maryland","Truck","130.6685","151.53104722","462.1521"
"Minnesota","Massachusetts","Truck","223.6663","322.03429247","842.8261"
"Minnesota","Michigan","Truck","1270.1964","886.68362869","1972.9315"
"Minnesota","Minnesota","Truck","240450.0394","14838.56806843","112925.5166"
"Minnesota","Mississippi","Truck","135.0089","141.49349035","155.4158"
"Minnesota","Missouri","Truck","830.2931","436.89521870","2338.9029"
"Minnesota","Montana","Truck","27.8147","28.08262695","138.6311"
"Minnesota","Nebraska","Truck","1114.7057","463.98951408","1491.5862"
"Minnesota","Nevada","Truck","48.5919","83.75040402","347.6535"
"Minnesota","New Hampshire","Truck","40.1849","58.33232333","135.7175"
"Minnesota","New Jersey","Truck","463.5611","576.43386125","1783.2124"
"Minnesota","New Mexico","Truck","111.8484","147.26003978","167.8611"
"Minnesota","New York","Truck","903.5859","1070.73731763","1943.5868"
"Minnesota","North Carolina","Truck","540.7925","685.85891373","1578.3986"
"Minnesota","North Dakota","Truck","4570.1399","1678.35900303","2235.6381"
"Minnesota","Ohio","Truck","980.3449","755.31120870","2908.6349"
"Minnesota","Oklahoma","Truck","205.2430","157.79435221","551.1002"
"Minnesota","Oregon","Truck","181.8240","320.95406037","587.6771"
"Minnesota","Pennsylvania","Truck","594.6825","645.96795585","2253.2146"
"Minnesota","Rhode Island","Truck","6.3942","9.16774685","15.4831"
"Minnesota","South Carolina","Truck","124.3488","158.01936290","453.0245"
"Minnesota","South Dakota","Truck","2001.1780","740.80819131","1666.8129"
"Minnesota","Tennessee","Truck","474.7378","445.65302294","1187.5521"
"Minnesota","Texas","Truck","975.2602","1120.42913576","3207.8822"
"Minnesota","Utah","Truck","189.0309","241.37908111","598.7229"
"Minnesota","Vermont","Truck","163.9798","228.25852350","198.8382"
"Minnesota","Virginia","Truck","650.7727","802.73885007","913.5281"
"Minnesota","Washington","Truck","249.9495","413.61338873","669.4110"
"Minnesota","West Virginia","Truck","1476.0012","1478.79501299","250.0155"
"Minnesota","Wisconsin","Truck","11287.4415","3383.80375385","11763.2179"
"Minnesota","Wyoming","Truck","32.5690","29.13549453","100.9310"
"Mississippi","Alabama","Truck","9699.3266","2306.09606577","7260.7365"
"Mississippi","Alaska","Truck","32.8017","135.62652865","492.4011"
"Mississippi","Arizona","Truck","125.5395","191.86341769","362.2586"
"Mississippi","Arkansas","Truck","2879.1572","943.34436679","2841.0523"
"Mississippi","California","Truck","4766.2891","10237.49025741","4158.9730"
"Mississippi","Colorado","Truck","76.9966","94.87593110","408.4679"
"Mississippi","Connecticut","Truck","67.2471","85.75856925","258.0116"
"Mississippi","Delaware","Truck","39.1497","41.20346447","1407.3464"
"Mississippi","Washington DC","Truck","3.5096","3.32714615","56.6225"
"Mississippi","Florida","Truck","1165.0363","826.81338855","2599.4546"
"Mississippi","Georgia","Truck","2302.6212","926.27987606","3094.8636"
"Mississippi","Idaho","Truck","0.9064","1.81005856","5.5888"
"Mississippi","Illinois","Truck","784.4968","496.10651086","2592.4250"
"Mississippi","Indiana","Truck","397.8721","266.36627855","881.4250"
"Mississippi","Iowa","Truck","128.7143","103.01721803","329.0650"
"Mississippi","Kansas","Truck","191.4836","137.07991194","868.0310"
"Mississippi","Kentucky","Truck","555.7809","295.94662910","926.7271"
"Mississippi","Louisiana","Truck","5130.6008","1283.32239175","7415.8947"
"Mississippi","Maine","Truck","12.3560","19.31381548","44.7231"
"Mississippi","Maryland","Truck","174.2849","170.63896241","846.7138"
"Mississippi","Massachusetts","Truck","118.6915","164.49427668","488.2408"
"Mississippi","Michigan","Truck","205.2523","183.96156632","951.2662"
"Mississippi","Minnesota","Truck","243.7722","249.22013320","1546.9771"
"Mississippi","Mississippi","Truck","72306.1784","7161.89305785","31386.9754"
"Mississippi","Missouri","Truck","806.6250","419.12167980","2739.4748"
"Mississippi","Montana","Truck","11.1364","21.99775831","25.1021"
"Mississippi","Nebraska","Truck","55.0038","48.37183216","130.2696"
"Mississippi","Nevada","Truck","4.4092","8.78153890","129.6456"
"Mississippi","New Hampshire","Truck","21.3861","30.35136139","110.3520"
"Mississippi","New Jersey","Truck","298.5998","341.24295509","1022.4753"
"Mississippi","New Mexico","Truck","42.2661","46.93413440","148.5073"
"Mississippi","New York","Truck","213.1719","253.74552366","955.3721"
"Mississippi","North Carolina","Truck","712.6712","480.54697547","1340.8882"
"Mississippi","North Dakota","Truck","7.0068","9.54266699","20.4586"
"Mississippi","Ohio","Truck","589.8078","448.69988795","1797.9834"
"Mississippi","Oklahoma","Truck","287.1031","166.31691630","473.0831"
"Mississippi","Oregon","Truck","74.5484","184.46156384","227.0647"
"Mississippi","Pennsylvania","Truck","319.4003","322.89915907","1212.4741"
"Mississippi","Rhode Island","Truck","10.2708","13.91316717","267.5344"
"Mississippi","South Carolina","Truck","553.9681","330.09084907","990.4245"
"Mississippi","South Dakota","Truck","35.0757","40.31494632","102.3891"
"Mississippi","Tennessee","Truck","5423.4430","1605.50823739","13466.4618"
"Mississippi","Texas","Truck","3250.5132","1893.52229243","9081.3268"
"Mississippi","Utah","Truck","87.0658","147.05718972","334.2230"
"Mississippi","Vermont","Truck","6.6699","9.46452875","48.6494"
"Mississippi","Virginia","Truck","322.3628","279.17738710","2288.5390"
"Mississippi","Washington","Truck","77.7585","193.80304207","527.8196"
"Mississippi","West Virginia","Truck","27.8309","22.81976885","67.9267"
"Mississippi","Wisconsin","Truck","244.3854","215.04874821","618.6885"
"Mississippi","Wyoming","Truck","5.0026","7.48614141","52.4083"
"Missouri","Alabama","Truck","2456.8934","1407.44541396","1399.6631"
"Missouri","Alaska","Truck","1.2865","4.72870587","7.6326"
"Missouri","Arizona","Truck","623.9875","863.42756745","1887.2713"
"Missouri","Arkansas","Truck","10298.0928","3286.09545679","6498.4909"
"Missouri","California","Truck","1104.8865","1960.73422838","3718.6235"
"Missouri","Colorado","Truck","1040.3078","755.45394488","2186.0009"
"Missouri","Connecticut","Truck","50.8142","62.20599803","323.7888"
"Missouri","Delaware","Truck","19.5544","18.56226118","195.5581"
"Missouri","Washington DC","Truck","8.6820","9.04426855","52.7307"
"Missouri","Florida","Truck","532.4034","613.70079938","1370.8812"
"Missouri","Georgia","Truck","2083.0519","1360.76407345","3295.7499"
"Missouri","Idaho","Truck","14.7904","21.20341135","72.3679"
"Missouri","Illinois","Truck","26157.6857","4309.27777961","16493.2604"
"Missouri","Indiana","Truck","4908.8226","1858.19680405","5249.0659"
"Missouri","Iowa","Truck","3576.4753","1212.37958900","4553.1504"
"Missouri","Kansas","Truck","14524.8336","2173.41447797","14412.0202"
"Missouri","Kentucky","Truck","3534.0112","1414.60824651","2770.8068"
"Missouri","Louisiana","Truck","1030.5410","712.44352230","774.8532"
"Missouri","Maine","Truck","18.1797","27.39152219","101.3976"
"Missouri","Maryland","Truck","133.2958","127.94109561","405.9554"
"Missouri","Massachusetts","Truck","110.6463","143.13350925","507.1925"
"Missouri","Michigan","Truck","827.0390","518.08769181","1342.2548"
"Missouri","Minnesota","Truck","1017.1108","551.72907170","2087.7941"
"Missouri","Mississippi","Truck","1005.6256","559.60150483","703.7042"
"Missouri","Missouri","Truck","187174.0620","14576.48789730","102315.0008"
"Missouri","Montana","Truck","57.0508","79.50544412","356.7088"
"Missouri","Nebraska","Truck","2252.8831","688.29550754","3918.9122"
"Missouri","Nevada","Truck","49.3972","75.20226239","300.4153"
"Missouri","New Hampshire","Truck","68.4435","90.50173051","588.2525"
"Missouri","New Jersey","Truck","481.4907","506.19545381","1509.1151"
"Missouri","New Mexico","Truck","42.8158","39.36905341","162.8514"
"Missouri","New York","Truck","585.5273","602.57039859","1612.0041"
"Missouri","North Carolina","Truck","590.5341","528.58928618","1351.0855"
"Missouri","North Dakota","Truck","264.0891","233.92867834","146.4620"
"Missouri","Ohio","Truck","1488.6511","842.36459939","2766.2825"
"Missouri","Oklahoma","Truck","3426.5397","1155.82663585","5508.1355"
"Missouri","Oregon","Truck","182.7073","362.77152605","493.8739"
"Missouri","Pennsylvania","Truck","1243.1177","1144.07144008","2333.8574"
"Missouri","Rhode Island","Truck","48.6579","60.18807912","58.8804"
"Missouri","South Carolina","Truck","226.7729","199.94332811","502.5503"
"Missouri","South Dakota","Truck","227.1962","123.94892618","357.4469"
"Missouri","Tennessee","Truck","2798.4753","1263.31835876","4812.4671"
"Missouri","Texas","Truck","4469.2972","2873.40837208","6750.0245"
"Missouri","Utah","Truck","466.1769","550.71421595","860.8191"
"Missouri","Vermont","Truck","2.5648","3.38077074","16.3495"
"Missouri","Virginia","Truck","278.4697","259.60388648","711.0085"
"Missouri","Washington","Truck","129.4718","261.78596057","489.1652"
